district,district_code,urban_rural,age,gender,marital_status,relationship_to_head,household_size,household_type,literacy_status,education_level,labour_force_status,employment_status,individual_income,consumption_expenditure,social_group,synthetic_data_label
Krishnagiri,30,Rural,6,Female,1,5,4,Regular wage/salary earning,Literate,Below Primary,Not in labour force,Not in labour force,0.0,10050.0,Other Backward Class,RESAMPLED_BASELINE
Krishnagiri,30,Rural,42,Female,2,2,5,Regular wage/salary earning,Literate,Middle,Employed,Employed,18500.0,12239.0,Other Backward Class,RESAMPLED_BASELINE
Tiruppur,32,Rural,9,Female,1,5,4,Regular wage/salary earning,Literate,Below Primary,Not in labour force,Not in labour force,0.0,5772.0,Scheduled Caste,RESAMPLED_BASELINE
Krishnagiri,30,Rural,69,Male,2,1,4,Self-employed in agriculture,Illiterate,Not literate,Employed,Employed,0.0,8472.0,Other Backward Class,RESAMPLED_BASELINE
Viluppuram,06,Rural,76,Female,2,2,6,Self-employed in agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,15350.0,Other Backward Class,RESAMPLED_BASELINE
Pudukkottai,20,Rural,30,Male,1,5,3,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,9295.0,Other Backward Class,RESAMPLED_BASELINE
The Nilgiris,10,Rural,55,Female,3,1,5,Casual labour in agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,16267.0,Other Backward Class,RESAMPLED_BASELINE
Mayiladuthurai,38,Rural,58,Male,2,1,4,Casual labour in non-agriculture,Literate,Middle,Employed,Employed,0.0,13910.0,Other Backward Class,RESAMPLED_BASELINE
Viluppuram,06,Rural,7,Female,1,5,6,Regular wage/salary earning,Literate,Below Primary,Not in labour force,Not in labour force,0.0,16725.0,Scheduled Caste,RESAMPLED_BASELINE
Cuddalore,16,Rural,30,Female,1,5,3,Self-employed in agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,8450.0,Scheduled Caste,RESAMPLED_BASELINE
Namakkal,08,Rural,28,Male,1,6,5,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,10333.0,Other Backward Class,RESAMPLED_BASELINE
Vellore,04,Rural,8,Female,1,5,3,Regular wage/salary earning,Literate,Below Primary,Not in labour force,Not in labour force,0.0,7494.0,Scheduled Caste,RESAMPLED_BASELINE
Thiruvallur,01,Rural,26,Female,1,5,6,Casual labour in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,15823.0,Scheduled Caste,RESAMPLED_BASELINE
Dindigul,11,Rural,27,Female,2,4,6,Regular wage/salary earning,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,11609.0,Other Backward Class,RESAMPLED_BASELINE
Kallakurichi,34,Rural,25,Female,2,2,4,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,8733.0,Other Backward Class,RESAMPLED_BASELINE
Salem,07,Rural,20,Male,1,5,3,Casual labour in non-agriculture,Literate,Middle,Employed,Employed,0.0,8329.0,Other Backward Class,RESAMPLED_BASELINE
Erode,09,Rural,26,Female,2,2,3,Casual labour in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,14568.0,Other Backward Class,RESAMPLED_BASELINE
Karur,12,Rural,36,Male,2,3,6,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,19321.0,Other Backward Class,RESAMPLED_BASELINE
Dharmapuri,29,Rural,46,Female,2,2,5,Casual labour in non-agriculture,Literate,Middle,Employed,Employed,0.0,12038.0,Other Backward Class,RESAMPLED_BASELINE
Thanjavur,19,Rural,26,Male,1,5,3,Casual labour in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,10451.0,Other Backward Class,RESAMPLED_BASELINE
Tiruvannamalai,05,Rural,0,Female,1,5,5,Casual labour in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,9728.0,Scheduled Caste,RESAMPLED_BASELINE
Namakkal,08,Rural,62,Female,2,1,1,Self-employed in agriculture,Illiterate,Not literate,Employed,Employed,0.0,3133.0,Other Backward Class,RESAMPLED_BASELINE
Krishnagiri,30,Rural,29,Male,1,5,3,Self-employed in agriculture,Literate,Middle,Employed,Employed,0.0,7348.0,Other Backward Class,RESAMPLED_BASELINE
Vellore,04,Rural,41,Male,2,1,5,Casual labour in non-agriculture,Literate,Middle,Employed,Employed,0.0,7873.0,Other Backward Class,RESAMPLED_BASELINE
Tirunelveli,27,Rural,27,Male,1,6,2,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,18500.0,9283.0,Other Backward Class,RESAMPLED_BASELINE
Vellore,04,Rural,23,Female,1,6,2,Regular wage/salary earning,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,5673.0,Other Backward Class,RESAMPLED_BASELINE
Coimbatore,31,Rural,58,Male,2,1,1,Self-employed in non-agriculture,Literate,Below Primary,Employed,Employed,0.0,4200.0,Other Backward Class,RESAMPLED_BASELINE
Cuddalore,16,Rural,13,Male,1,5,5,Self-employed in agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,13417.0,Other Backward Class,RESAMPLED_BASELINE
Tenkasi,33,Rural,54,Female,2,2,3,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,9232.0,Scheduled Caste,RESAMPLED_BASELINE
Pudukkottai,20,Rural,45,Female,2,2,3,Self-employed in non-agriculture,Literate,Secondary,Employed,Employed,0.0,7521.0,Other Backward Class,RESAMPLED_BASELINE
Ramanathapuram,25,Rural,29,Male,2,1,3,Self-employed in agriculture,Literate,Middle,Employed,Employed,0.0,9558.0,Other Backward Class,RESAMPLED_BASELINE
Madurai,22,Rural,7,Male,1,5,5,Regular wage/salary earning,Literate,Below Primary,Not in labour force,Not in labour force,0.0,9893.0,Other Backward Class,RESAMPLED_BASELINE
Vellore,04,Rural,8,Male,1,5,6,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,10861.0,Other Backward Class,RESAMPLED_BASELINE
Dharmapuri,29,Rural,48,Female,2,1,4,Regular wage/salary earning,Literate,Middle,Employed,Employed,0.0,9660.0,Other Backward Class,RESAMPLED_BASELINE
Ariyalur,15,Rural,25,Male,1,5,5,Casual labour in agriculture,Literate,Secondary,Employed,Employed,0.0,11733.0,Scheduled Caste,RESAMPLED_BASELINE
Ariyalur,15,Rural,28,Male,1,5,4,Self-employed in agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,10638.0,Other Backward Class,RESAMPLED_BASELINE
Dharmapuri,29,Rural,28,Female,2,2,4,Regular wage/salary earning,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,11155.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvarur,18,Rural,34,Male,2,3,5,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,0.0,17192.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvarur,18,Rural,40,Female,2,1,3,Others,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,23237.0,Other Backward Class,RESAMPLED_BASELINE
Tiruvannamalai,05,Rural,35,Female,2,2,6,Casual labour in agriculture,Literate,Higher Secondary,Employed,Employed,0.0,9458.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvallur,01,Rural,63,Female,2,2,6,Regular wage/salary earning,Literate,Middle,Not in labour force,Not in labour force,0.0,20942.0,Other Backward Class,RESAMPLED_BASELINE
Cuddalore,16,Rural,41,Male,2,1,5,Self-employed in agriculture,Literate,Below Primary,Employed,Employed,0.0,13417.0,Other Backward Class,RESAMPLED_BASELINE
Coimbatore,31,Rural,39,Female,2,2,4,Regular wage/salary earning,Literate,Primary,Employed,Employed,13500.0,21413.0,Other Backward Class,RESAMPLED_BASELINE
Madurai,22,Rural,34,Male,2,1,2,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,12000.0,6919.0,Scheduled Caste,RESAMPLED_BASELINE
Thoothukudi,26,Rural,61,Female,3,1,1,Casual labour in agriculture,Illiterate,Not literate,Employed,Employed,0.0,4107.0,Other Backward Class,RESAMPLED_BASELINE
Kancheepuram,03,Rural,27,Male,1,5,8,Regular wage/salary earning,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,35417.0,Scheduled Caste,RESAMPLED_BASELINE
Tirunelveli,27,Rural,6,Female,1,6,6,Regular wage/salary earning,Literate,Below Primary,Not in labour force,Not in labour force,0.0,10493.0,Scheduled Caste,RESAMPLED_BASELINE
Krishnagiri,30,Rural,33,Male,1,5,2,Casual labour in non-agriculture,Literate,Higher Secondary,Employed,Employed,0.0,4088.0,Other Backward Class,RESAMPLED_BASELINE
Namakkal,08,Rural,60,Female,2,7,6,Regular wage/salary earning,Literate,Middle,Employed,Employed,0.0,10158.0,Other Backward Class,RESAMPLED_BASELINE
Tiruchirappalli,13,Rural,65,Male,2,1,4,Casual labour in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,9850.0,Other Backward Class,RESAMPLED_BASELINE
Krishnagiri,30,Rural,42,Female,2,2,5,Regular wage/salary earning,Literate,Middle,Employed,Employed,18500.0,12239.0,Other Backward Class,RESAMPLED_BASELINE
Ramanathapuram,25,Rural,32,Male,2,3,5,Self-employed in agriculture,Literate,Higher Secondary,Employed,Employed,0.0,10421.0,Other Backward Class,RESAMPLED_BASELINE
Thoothukudi,26,Rural,63,Male,2,1,2,Others,Literate,Middle,Not in labour force,Not in labour force,0.0,9242.0,Scheduled Caste,RESAMPLED_BASELINE
Unknown,37,Rural,20,Male,1,5,5,Self-employed in agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,13783.0,Scheduled Caste,RESAMPLED_BASELINE
Kancheepuram,03,Rural,45,Male,2,1,4,Regular wage/salary earning,Literate,Middle,Employed,Employed,15690.0,12578.0,Scheduled Caste,RESAMPLED_BASELINE
Krishnagiri,30,Rural,38,Female,2,2,3,Self-employed in agriculture,Literate,Primary,Employed,Employed,0.0,9648.0,Scheduled Caste,RESAMPLED_BASELINE
Tiruvannamalai,05,Rural,34,Female,2,2,5,Casual labour in non-agriculture,Literate,Middle,Employed,Employed,0.0,9728.0,Scheduled Caste,RESAMPLED_BASELINE
Krishnagiri,30,Rural,54,Male,2,1,4,Regular wage/salary earning,Illiterate,Not literate,Employed,Employed,0.0,11784.0,Scheduled Caste,RESAMPLED_BASELINE
Vellore,04,Rural,23,Female,1,5,3,Self-employed in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,5946.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvallur,01,Rural,0,Female,1,6,7,Self-employed in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,26048.0,Other Backward Class,RESAMPLED_BASELINE
Tenkasi,33,Rural,33,Female,2,2,4,Self-employed in agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,7620.0,Scheduled Caste,RESAMPLED_BASELINE
Tenkasi,33,Rural,33,Female,2,2,4,Self-employed in agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,7620.0,Scheduled Caste,RESAMPLED_BASELINE
Salem,07,Rural,28,Female,1,5,3,Others,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,16500.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvarur,18,Rural,41,Male,2,1,3,Regular wage/salary earning,Literate,Primary,Employed,Employed,17280.0,18465.0,Other Backward Class,RESAMPLED_BASELINE
Salem,07,Rural,46,Male,2,1,3,Regular wage/salary earning,Literate,Secondary,Employed,Employed,24000.0,13208.0,Other Backward Class,RESAMPLED_BASELINE
Dindigul,11,Rural,6,Male,1,5,4,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,19388.0,Others,RESAMPLED_BASELINE
Tenkasi,33,Rural,72,Female,2,2,2,Others,Literate,Middle,Not in labour force,Not in labour force,0.0,5370.0,Other Backward Class,RESAMPLED_BASELINE
Cuddalore,16,Rural,40,Female,2,2,4,Regular wage/salary earning,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,11175.0,Other Backward Class,RESAMPLED_BASELINE
Tirupathur,36,Rural,36,Female,2,2,5,Self-employed in non-agriculture,Literate,Secondary,Employed,Employed,0.0,10778.0,Other Backward Class,RESAMPLED_BASELINE
Virudhunagar,24,Rural,59,Male,2,7,6,Casual labour in non-agriculture,Literate,Middle,Employed,Employed,0.0,16428.0,Other Backward Class,RESAMPLED_BASELINE
Coimbatore,31,Rural,40,Male,2,2,4,Casual labour in non-agriculture,Literate,Higher Secondary,Employed,Employed,0.0,14559.0,Scheduled Caste,RESAMPLED_BASELINE
Sivaganga,21,Rural,39,Female,3,1,4,Casual labour in non-agriculture,Illiterate,Not literate,Employed,Employed,0.0,8992.0,Other Backward Class,RESAMPLED_BASELINE
Vellore,04,Rural,38,Male,2,1,6,Self-employed in non-agriculture,Literate,Primary,Employed,Employed,0.0,10861.0,Other Backward Class,RESAMPLED_BASELINE
Dharmapuri,29,Rural,36,Female,2,2,4,Regular wage/salary earning,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,13301.0,Other Backward Class,RESAMPLED_BASELINE
Krishnagiri,30,Rural,3,Male,1,5,7,Self-employed in agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,16613.0,Other Backward Class,RESAMPLED_BASELINE
Madurai,22,Rural,8,Male,1,5,4,Regular wage/salary earning,Literate,Below Primary,Not in labour force,Not in labour force,0.0,8579.0,Other Backward Class,RESAMPLED_BASELINE
Tiruvannamalai,05,Rural,45,Female,2,2,4,Regular wage/salary earning,Literate,Below Primary,Employed,Employed,0.0,7037.0,Scheduled Caste,RESAMPLED_BASELINE
Tirunelveli,27,Rural,37,Female,2,2,4,Regular wage/salary earning,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,18967.0,Other Backward Class,RESAMPLED_BASELINE
Dindigul,11,Rural,41,Female,2,2,5,Casual labour in non-agriculture,Literate,Higher Secondary,Employed,Employed,0.0,16097.0,Scheduled Caste,RESAMPLED_BASELINE
Tenkasi,33,Rural,19,Female,1,6,5,Regular wage/salary earning,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,15537.0,Other Backward Class,RESAMPLED_BASELINE
Karur,12,Rural,57,Female,2,2,6,Self-employed in non-agriculture,Literate,Secondary,Employed,Employed,0.0,19321.0,Other Backward Class,RESAMPLED_BASELINE
Ramanathapuram,25,Rural,71,Female,3,7,3,Self-employed in agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,8733.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvarur,18,Rural,63,Male,2,7,4,Self-employed in agriculture,Literate,Primary,Employed,Employed,0.0,12975.0,Scheduled Caste,RESAMPLED_BASELINE
Vellore,04,Rural,78,Male,2,1,2,Others,Literate,Primary,Not in labour force,Not in labour force,0.0,4120.0,Other Backward Class,RESAMPLED_BASELINE
Pudukkottai,20,Rural,16,Male,1,5,3,Self-employed in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,10587.0,Other Backward Class,RESAMPLED_BASELINE
Viluppuram,06,Rural,19,Female,1,5,4,Self-employed in agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,10083.0,Scheduled Caste,RESAMPLED_BASELINE
Viluppuram,06,Rural,19,Male,1,6,6,Casual labour in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,12933.0,Other Backward Class,RESAMPLED_BASELINE
Mayiladuthurai,38,Rural,49,Male,2,1,3,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,9781.0,Scheduled Caste,RESAMPLED_BASELINE
Virudhunagar,24,Rural,29,Female,2,2,3,Self-employed in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,12772.0,Scheduled Caste,RESAMPLED_BASELINE
Thiruvallur,01,Rural,39,Male,2,3,5,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,22350.0,12973.0,Scheduled Caste,RESAMPLED_BASELINE
Ranipet,35,Rural,29,Female,2,2,3,Casual labour in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,5894.0,Scheduled Caste,RESAMPLED_BASELINE
Erode,09,Rural,15,Female,1,5,4,Casual labour in agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,13627.0,Scheduled Caste,RESAMPLED_BASELINE
Ramanathapuram,25,Rural,19,Male,1,5,6,Self-employed in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,15753.0,Other Backward Class,RESAMPLED_BASELINE
Sivaganga,21,Rural,62,Female,3,1,1,Others,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,8475.0,Scheduled Caste,RESAMPLED_BASELINE
Kallakurichi,34,Rural,0,Female,1,5,4,Self-employed in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,8733.0,Other Backward Class,RESAMPLED_BASELINE
Cuddalore,16,Rural,12,Female,1,5,4,Casual labour in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,10975.0,Scheduled Caste,RESAMPLED_BASELINE
Erode,09,Rural,53,Male,2,1,3,Self-employed in agriculture,Literate,Below Primary,Employed,Employed,0.0,14675.0,Other Backward Class,RESAMPLED_BASELINE
Thanjavur,19,Rural,41,Female,2,2,5,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,0.0,15034.0,Other Backward Class,RESAMPLED_BASELINE
Cuddalore,16,Rural,55,Male,2,1,4,Regular wage/salary earning,Illiterate,Not literate,Employed,Employed,0.0,13183.0,Other Backward Class,RESAMPLED_BASELINE
Krishnagiri,30,Rural,23,Male,1,5,3,Casual labour in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,16400.0,11579.0,Scheduled Caste,RESAMPLED_BASELINE
Cuddalore,16,Rural,29,Male,2,1,4,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,0.0,9158.0,Scheduled Caste,RESAMPLED_BASELINE
Tiruppur,32,Rural,50,Male,2,1,2,Casual labour in agriculture,Illiterate,Not literate,Employed,Employed,0.0,4253.0,Scheduled Caste,RESAMPLED_BASELINE
Tiruppur,32,Rural,45,Female,2,2,5,Self-employed in agriculture,Literate,Middle,Employed,Employed,0.0,23322.0,Other Backward Class,RESAMPLED_BASELINE
Vellore,04,Rural,56,Male,2,1,5,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,10641.0,Other Backward Class,RESAMPLED_BASELINE
Tiruvannamalai,05,Rural,34,Female,2,2,5,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,4000.0,15150.0,Other Backward Class,RESAMPLED_BASELINE
Kallakurichi,34,Rural,16,Male,1,6,5,Regular wage/salary earning,Literate,Secondary,Not in labour force,Not in labour force,0.0,10117.0,Scheduled Caste,RESAMPLED_BASELINE
Pudukkottai,20,Rural,80,Male,2,1,2,Others,Literate,Primary,Not in labour force,Not in labour force,0.0,5360.0,Scheduled Caste,RESAMPLED_BASELINE
Madurai,22,Rural,65,Female,2,2,2,Others,Literate,Below Primary,Not in labour force,Not in labour force,0.0,4247.0,Other Backward Class,RESAMPLED_BASELINE
Madurai,22,Rural,70,Female,3,7,7,Self-employed in agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,16838.0,Other Backward Class,RESAMPLED_BASELINE
Tiruppur,32,Rural,56,Female,2,2,2,Self-employed in agriculture,Illiterate,Not literate,Employed,Employed,0.0,11795.0,Other Backward Class,RESAMPLED_BASELINE
Virudhunagar,24,Rural,20,Female,1,6,5,Regular wage/salary earning,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,14870.0,Other Backward Class,RESAMPLED_BASELINE
Madurai,22,Rural,23,Female,1,5,7,Self-employed in agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,16838.0,Other Backward Class,RESAMPLED_BASELINE
Kallakurichi,34,Rural,58,Male,2,1,2,Self-employed in agriculture,Literate,Primary,Employed,Employed,0.0,7933.0,Other Backward Class,RESAMPLED_BASELINE
Tiruppur,32,Rural,50,Male,2,1,2,Casual labour in agriculture,Illiterate,Not literate,Employed,Employed,0.0,4253.0,Scheduled Caste,RESAMPLED_BASELINE
Pudukkottai,20,Rural,55,Male,2,1,4,Self-employed in non-agriculture,Literate,Higher Secondary,Employed,Employed,0.0,9668.0,Other Backward Class,RESAMPLED_BASELINE
Tenkasi,33,Rural,6,Male,1,5,4,Regular wage/salary earning,Literate,Below Primary,Not in labour force,Not in labour force,0.0,10042.0,Scheduled Caste,RESAMPLED_BASELINE
Krishnagiri,30,Rural,75,Female,3,7,3,Self-employed in agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,9648.0,Scheduled Caste,RESAMPLED_BASELINE
Cuddalore,16,Rural,29,Male,2,1,4,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,0.0,9158.0,Scheduled Caste,RESAMPLED_BASELINE
Erode,09,Rural,58,Female,2,2,6,Regular wage/salary earning,Literate,Primary,Employed,Employed,0.0,29560.0,Other Backward Class,RESAMPLED_BASELINE
Viluppuram,06,Rural,21,Male,1,5,4,Regular wage/salary earning,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,6200.0,Other Backward Class,RESAMPLED_BASELINE
Tiruchirappalli,13,Rural,48,Male,2,1,4,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,15000.0,14087.0,Other Backward Class,RESAMPLED_BASELINE
Viluppuram,06,Rural,43,Male,2,1,5,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,32500.0,15417.0,Other Backward Class,RESAMPLED_BASELINE
Cuddalore,16,Rural,65,Male,2,1,2,Self-employed in agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,7975.0,Other Backward Class,RESAMPLED_BASELINE
Krishnagiri,30,Rural,34,Female,2,4,4,Regular wage/salary earning,Literate,Higher Secondary,Employed,Employed,0.0,8708.0,Other Backward Class,RESAMPLED_BASELINE
Namakkal,08,Rural,71,Female,3,8,4,Regular wage/salary earning,Literate,Middle,Not in labour force,Not in labour force,0.0,10021.0,Other Backward Class,RESAMPLED_BASELINE
Viluppuram,06,Rural,26,Female,2,2,4,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,9733.0,Other Backward Class,RESAMPLED_BASELINE
Karur,12,Rural,7,Female,1,5,4,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,13425.0,Other Backward Class,RESAMPLED_BASELINE
Viluppuram,06,Rural,58,Male,2,1,2,Casual labour in agriculture,Illiterate,Not literate,Employed,Employed,0.0,6725.0,Scheduled Caste,RESAMPLED_BASELINE
Tirupathur,36,Rural,35,Female,2,2,4,Regular wage/salary earning,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,7960.0,Scheduled Caste,RESAMPLED_BASELINE
Perambalur,14,Rural,11,Male,1,5,3,Self-employed in agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,9251.0,Other Backward Class,RESAMPLED_BASELINE
Krishnagiri,30,Rural,20,Male,1,5,5,Casual labour in non-agriculture,Literate,Higher Secondary,Employed,Employed,0.0,7093.0,Other Backward Class,RESAMPLED_BASELINE
Cuddalore,16,Rural,25,Female,1,5,5,Casual labour in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,11033.0,Scheduled Caste,RESAMPLED_BASELINE
Pudukkottai,20,Rural,23,Female,2,4,3,Casual labour in agriculture,Literate,Higher Secondary,Employed,Employed,0.0,9178.0,Other Backward Class,RESAMPLED_BASELINE
Krishnagiri,30,Rural,38,Female,2,2,3,Self-employed in agriculture,Literate,Primary,Employed,Employed,0.0,9648.0,Scheduled Caste,RESAMPLED_BASELINE
Perambalur,14,Rural,46,Female,2,2,6,Self-employed in agriculture,Literate,Primary,Employed,Employed,0.0,14418.0,Other Backward Class,RESAMPLED_BASELINE
Coimbatore,31,Rural,18,Male,1,6,4,Casual labour in agriculture,Literate,Secondary,Employed,Employed,13100.0,5792.0,Scheduled Caste,RESAMPLED_BASELINE
The Nilgiris,10,Rural,16,Male,1,6,6,Casual labour in agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,16843.0,Scheduled Tribe,RESAMPLED_BASELINE
Viluppuram,06,Rural,80,Male,2,1,2,Self-employed in agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,3050.0,Scheduled Caste,RESAMPLED_BASELINE
Thiruvarur,18,Rural,14,Female,1,6,12,Regular wage/salary earning,Literate,Middle,Not in labour force,Not in labour force,0.0,58995.0,Scheduled Caste,RESAMPLED_BASELINE
Sivaganga,21,Rural,12,Male,1,6,6,Casual labour in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,9275.0,Other Backward Class,RESAMPLED_BASELINE
Cuddalore,16,Rural,49,Male,2,1,3,Casual labour in non-agriculture,Literate,Primary,Employed,Employed,0.0,6983.0,Scheduled Caste,RESAMPLED_BASELINE
Salem,07,Rural,1,Male,1,5,6,Casual labour in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,9942.0,Other Backward Class,RESAMPLED_BASELINE
Dindigul,11,Rural,27,Male,2,3,8,Self-employed in agriculture,Literate,Diploma/Certificate,Employed,Employed,8000.0,25227.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvarur,18,Rural,45,Male,2,1,4,Casual labour in agriculture,Literate,Primary,Employed,Employed,0.0,9108.0,Other Backward Class,RESAMPLED_BASELINE
Pudukkottai,20,Rural,41,Male,2,1,3,Regular wage/salary earning,Literate,Middle,Employed,Employed,13500.0,7389.0,Scheduled Caste,RESAMPLED_BASELINE
Kallakurichi,34,Rural,28,Male,2,1,4,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,0.0,8733.0,Other Backward Class,RESAMPLED_BASELINE
Karur,12,Rural,4,Female,1,6,6,Self-employed in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,19321.0,Other Backward Class,RESAMPLED_BASELINE
Mayiladuthurai,38,Rural,43,Female,2,2,4,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,12502.0,Other Backward Class,RESAMPLED_BASELINE
Pudukkottai,20,Rural,39,Male,2,1,4,Self-employed in agriculture,Literate,Middle,Employed,Employed,0.0,11823.0,Other Backward Class,RESAMPLED_BASELINE
Kancheepuram,03,Rural,48,Female,2,2,5,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,39367.0,Scheduled Caste,RESAMPLED_BASELINE
Tiruvannamalai,05,Rural,14,Male,1,6,3,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,3475.0,Other Backward Class,RESAMPLED_BASELINE
Mayiladuthurai,38,Rural,17,Male,1,5,4,Casual labour in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,17130.0,Scheduled Caste,RESAMPLED_BASELINE
Theni,23,Rural,69,Male,2,1,4,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,17737.0,Other Backward Class,RESAMPLED_BASELINE
Tenkasi,33,Rural,28,Male,1,5,8,Self-employed in non-agriculture,Literate,Primary,Employed,Employed,0.0,12550.0,Scheduled Caste,RESAMPLED_BASELINE
Cuddalore,16,Rural,11,Male,1,6,5,Self-employed in agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,10000.0,Other Backward Class,RESAMPLED_BASELINE
Ramanathapuram,25,Rural,39,Female,2,2,4,Regular wage/salary earning,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,16458.0,Scheduled Caste,RESAMPLED_BASELINE
Sivaganga,21,Rural,40,Male,2,1,4,Casual labour in non-agriculture,Literate,Below Primary,Employed,Employed,0.0,7675.0,Scheduled Caste,RESAMPLED_BASELINE
