district,district_code,urban_rural,age,gender,marital_status,relationship_to_head,household_size,household_type,literacy_status,education_level,labour_force_status,employment_status,individual_income,consumption_expenditure,social_group,synthetic_data_label
Thoothukudi,26,Rural,73,Male,2,1,2,Others,Literate,Primary,Not in labour force,Not in labour force,0.0,6917.0,Other Backward Class,RESAMPLED_BASELINE
Pudukkottai,20,Rural,50,Male,2,1,5,Casual labour in non-agriculture,Illiterate,Not literate,Employed,Employed,0.0,10325.0,Scheduled Caste,RESAMPLED_BASELINE
Dharmapuri,29,Rural,72,Female,3,1,1,Others,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,4004.0,Other Backward Class,RESAMPLED_BASELINE
Erode,09,Rural,52,Male,2,1,4,Regular wage/salary earning,Illiterate,Not literate,Employed,Employed,0.0,15000.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvarur,18,Rural,70,Female,3,7,5,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,22543.0,Scheduled Caste,RESAMPLED_BASELINE
Kallakurichi,34,Rural,42,Female,2,2,4,Casual labour in non-agriculture,Literate,Primary,Employed,Employed,0.0,8067.0,Scheduled Caste,RESAMPLED_BASELINE
Kallakurichi,34,Rural,56,Female,2,2,2,Casual labour in agriculture,Illiterate,Not literate,Employed,Employed,0.0,8067.0,Scheduled Caste,RESAMPLED_BASELINE
Vellore,04,Rural,65,Male,2,1,6,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,10172.0,Other Backward Class,RESAMPLED_BASELINE
Madurai,22,Rural,13,Female,1,5,4,Regular wage/salary earning,Literate,Middle,Not in labour force,Not in labour force,0.0,13751.0,Other Backward Class,RESAMPLED_BASELINE
Dharmapuri,29,Rural,36,Female,2,2,4,Regular wage/salary earning,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,13301.0,Other Backward Class,RESAMPLED_BASELINE
Sivaganga,21,Rural,3,Female,1,5,4,Self-employed in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,8725.0,Other Backward Class,RESAMPLED_BASELINE
Tenkasi,33,Rural,60,Male,2,1,3,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,9232.0,Scheduled Caste,RESAMPLED_BASELINE
Virudhunagar,24,Rural,72,Male,2,1,2,Casual labour in non-agriculture,Illiterate,Not literate,Employed,Employed,0.0,5503.0,Other Backward Class,RESAMPLED_BASELINE
Kancheepuram,03,Rural,13,Female,1,5,3,Regular wage/salary earning,Literate,Primary,Not in labour force,Not in labour force,0.0,7487.0,Other Backward Class,RESAMPLED_BASELINE
Tirupathur,36,Rural,38,Male,2,1,5,Self-employed in non-agriculture,Literate,Below Primary,Employed,Employed,0.0,10778.0,Other Backward Class,RESAMPLED_BASELINE
Thoothukudi,26,Rural,4,Female,1,5,3,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,14468.0,Other Backward Class,RESAMPLED_BASELINE
Viluppuram,06,Rural,19,Male,1,6,6,Casual labour in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,12933.0,Other Backward Class,RESAMPLED_BASELINE
Tiruvannamalai,05,Rural,5,Female,1,5,5,Casual labour in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,8005.0,Scheduled Caste,RESAMPLED_BASELINE
Ariyalur,15,Rural,2,Female,1,6,6,Self-employed in agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,13910.0,Other Backward Class,RESAMPLED_BASELINE
Dharmapuri,29,Rural,24,Female,2,4,7,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,0.0,16501.0,Other Backward Class,RESAMPLED_BASELINE
Cuddalore,16,Rural,18,Male,1,5,5,Casual labour in non-agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,12467.0,Other Backward Class,RESAMPLED_BASELINE
Thanjavur,19,Rural,57,Male,2,1,3,Self-employed in agriculture,Literate,Below Primary,Employed,Employed,0.0,14967.0,Other Backward Class,RESAMPLED_BASELINE
Cuddalore,16,Rural,6,Female,1,5,4,Self-employed in agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,15142.0,Other Backward Class,RESAMPLED_BASELINE
Dharmapuri,29,Rural,47,Female,3,1,3,Regular wage/salary earning,Literate,Middle,Employed,Employed,0.0,10508.0,Other Backward Class,RESAMPLED_BASELINE
Thanjavur,19,Rural,70,Male,2,1,2,Self-employed in non-agriculture,Literate,Secondary,Employed,Employed,0.0,8307.0,Scheduled Caste,RESAMPLED_BASELINE
Tiruvannamalai,05,Rural,10,Male,1,5,4,Self-employed in agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,15180.0,Other Backward Class,RESAMPLED_BASELINE
Dharmapuri,29,Rural,53,Male,2,1,7,Regular wage/salary earning,Literate,Primary,Employed,Employed,0.0,16501.0,Other Backward Class,RESAMPLED_BASELINE
Pudukkottai,20,Rural,25,Female,2,2,4,Casual labour in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,9329.0,Other Backward Class,RESAMPLED_BASELINE
Coimbatore,31,Rural,58,Male,2,1,3,Casual labour in non-agriculture,Illiterate,Not literate,Employed,Employed,0.0,8278.0,Scheduled Caste,RESAMPLED_BASELINE
Dharmapuri,29,Rural,44,Female,2,2,5,Self-employed in agriculture,Literate,Middle,Employed,Employed,0.0,12009.0,Other Backward Class,RESAMPLED_BASELINE
Thoothukudi,26,Rural,48,Female,2,2,4,Casual labour in agriculture,Literate,Primary,Employed,Employed,0.0,12200.0,Scheduled Caste,RESAMPLED_BASELINE
Thoothukudi,26,Rural,34,Male,2,1,3,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,16042.0,Other Backward Class,RESAMPLED_BASELINE
Krishnagiri,30,Rural,34,Male,2,3,9,Casual labour in non-agriculture,Literate,Middle,Employed,Employed,0.0,19635.0,Other Backward Class,RESAMPLED_BASELINE
Coimbatore,31,Rural,46,Female,2,2,4,Regular wage/salary earning,Literate,Middle,Not in labour force,Not in labour force,0.0,14477.0,Other Backward Class,RESAMPLED_BASELINE
Dindigul,11,Rural,1,Female,1,6,6,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,11609.0,Other Backward Class,RESAMPLED_BASELINE
Tenkasi,33,Rural,11,Male,1,5,5,Casual labour in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,14448.0,Scheduled Caste,RESAMPLED_BASELINE
Ariyalur,15,Rural,74,Female,3,1,3,Regular wage/salary earning,Literate,Middle,Not in labour force,Not in labour force,0.0,6225.0,Other Backward Class,RESAMPLED_BASELINE
Thoothukudi,26,Rural,48,Male,2,1,3,Casual labour in agriculture,Literate,Middle,Employed,Employed,0.0,12480.0,Scheduled Caste,RESAMPLED_BASELINE
Salem,07,Rural,16,Female,1,5,3,Casual labour in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,10529.0,Other Backward Class,RESAMPLED_BASELINE
Dharmapuri,29,Rural,44,Female,2,2,5,Self-employed in agriculture,Literate,Middle,Employed,Employed,0.0,12009.0,Other Backward Class,RESAMPLED_BASELINE
Theni,23,Rural,12,Male,1,5,5,Casual labour in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,10843.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvarur,18,Rural,80,Female,2,2,2,Self-employed in agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,7710.0,Other Backward Class,RESAMPLED_BASELINE
Tiruvannamalai,05,Rural,75,Female,3,8,5,Casual labour in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,8005.0,Scheduled Caste,RESAMPLED_BASELINE
Dindigul,11,Rural,9,Female,1,5,5,Casual labour in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,16097.0,Scheduled Caste,RESAMPLED_BASELINE
Pudukkottai,20,Rural,3,Male,1,5,5,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,10138.0,Other Backward Class,RESAMPLED_BASELINE
Theni,23,Rural,29,Male,2,3,6,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,17000.0,15369.0,Scheduled Caste,RESAMPLED_BASELINE
Salem,07,Rural,31,Female,2,2,4,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,18000.0,13792.0,Scheduled Caste,RESAMPLED_BASELINE
Erode,09,Rural,44,Female,4,1,2,Regular wage/salary earning,Literate,Below Primary,Employed,Employed,7500.0,8260.0,Other Backward Class,RESAMPLED_BASELINE
Ariyalur,15,Rural,58,Male,2,1,4,Self-employed in agriculture,Literate,Primary,Employed,Employed,0.0,13838.0,Other Backward Class,RESAMPLED_BASELINE
Tenkasi,33,Rural,32,Male,1,5,2,Casual labour in non-agriculture,Literate,Secondary,Employed,Employed,0.0,5350.0,Scheduled Caste,RESAMPLED_BASELINE
Thiruvarur,18,Rural,13,Female,1,5,5,Regular wage/salary earning,Literate,Middle,Not in labour force,Not in labour force,0.0,29475.0,Other Backward Class,RESAMPLED_BASELINE
Tenkasi,33,Rural,12,Female,1,5,4,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,17835.0,Other Backward Class,RESAMPLED_BASELINE
Vellore,04,Rural,6,Male,1,6,5,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,10641.0,Other Backward Class,RESAMPLED_BASELINE
Krishnagiri,30,Rural,43,Female,2,2,3,Casual labour in non-agriculture,Literate,Primary,Employed,Employed,0.0,11579.0,Scheduled Caste,RESAMPLED_BASELINE
Dindigul,11,Rural,52,Female,2,2,5,Casual labour in agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,10139.0,Scheduled Caste,RESAMPLED_BASELINE
Dindigul,11,Rural,10,Male,1,5,4,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,15614.0,Scheduled Caste,RESAMPLED_BASELINE
Erode,09,Rural,6,Male,1,5,4,Regular wage/salary earning,Literate,Below Primary,Not in labour force,Not in labour force,0.0,15755.0,Other Backward Class,RESAMPLED_BASELINE
Tenkasi,33,Rural,24,Female,1,5,4,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,15000.0,13443.0,Scheduled Caste,RESAMPLED_BASELINE
Krishnagiri,30,Rural,7,Female,1,5,3,Regular wage/salary earning,Literate,Below Primary,Not in labour force,Not in labour force,0.0,11676.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvallur,01,Rural,50,Female,3,1,4,Regular wage/salary earning,Literate,Middle,Employed,Employed,9000.0,12783.0,Scheduled Caste,RESAMPLED_BASELINE
Thiruvarur,18,Rural,17,Male,1,5,4,Self-employed in agriculture,Literate,Secondary,Unemployed,Unemployed,0.0,13192.0,Other Backward Class,RESAMPLED_BASELINE
Dharmapuri,29,Rural,10,Female,1,5,4,Regular wage/salary earning,Literate,Primary,Not in labour force,Not in labour force,0.0,13301.0,Other Backward Class,RESAMPLED_BASELINE
Erode,09,Rural,46,Female,2,2,3,Self-employed in agriculture,Literate,Middle,Employed,Employed,0.0,14675.0,Other Backward Class,RESAMPLED_BASELINE
Tiruvannamalai,05,Rural,35,Female,2,2,6,Casual labour in agriculture,Literate,Higher Secondary,Employed,Employed,0.0,9458.0,Other Backward Class,RESAMPLED_BASELINE
Salem,07,Rural,6,Male,1,5,4,Regular wage/salary earning,Literate,Below Primary,Not in labour force,Not in labour force,0.0,8800.0,Other Backward Class,RESAMPLED_BASELINE
Mayiladuthurai,38,Rural,19,Male,1,5,4,Others,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,21002.0,Other Backward Class,RESAMPLED_BASELINE
Thanjavur,19,Rural,21,Male,1,6,4,Casual labour in non-agriculture,Literate,Secondary,Employed,Employed,0.0,11477.0,Other Backward Class,RESAMPLED_BASELINE
Krishnagiri,30,Rural,1,Male,1,5,7,Self-employed in agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,16613.0,Other Backward Class,RESAMPLED_BASELINE
The Nilgiris,10,Rural,34,Male,2,1,3,Casual labour in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,11250.0,Scheduled Caste,RESAMPLED_BASELINE
Vellore,04,Rural,9,Male,1,6,6,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,10172.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvarur,18,Rural,70,Female,3,7,5,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,22543.0,Scheduled Caste,RESAMPLED_BASELINE
Cuddalore,16,Rural,45,Female,2,2,3,Casual labour in non-agriculture,Literate,Primary,Employed,Employed,0.0,6983.0,Scheduled Caste,RESAMPLED_BASELINE
Viluppuram,06,Rural,43,Female,2,2,2,Casual labour in non-agriculture,Literate,Middle,Employed,Employed,0.0,10167.0,Scheduled Caste,RESAMPLED_BASELINE
Coimbatore,31,Rural,5,Male,1,5,4,Regular wage/salary earning,Literate,Below Primary,Not in labour force,Not in labour force,0.0,14477.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvarur,18,Rural,16,Female,1,5,3,Regular wage/salary earning,Literate,Secondary,Not in labour force,Not in labour force,0.0,18465.0,Other Backward Class,RESAMPLED_BASELINE
Dharmapuri,29,Rural,51,Female,2,2,2,Self-employed in agriculture,Illiterate,Not literate,Employed,Employed,0.0,6095.0,Other Backward Class,RESAMPLED_BASELINE
Krishnagiri,30,Rural,59,Male,2,2,2,Casual labour in agriculture,Illiterate,Not literate,Employed,Employed,0.0,4053.0,Other Backward Class,RESAMPLED_BASELINE
Ariyalur,15,Rural,31,Female,2,1,3,Casual labour in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,5950.0,Scheduled Caste,RESAMPLED_BASELINE
Thanjavur,19,Rural,68,Male,2,1,2,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,10560.0,8220.0,Other Backward Class,RESAMPLED_BASELINE
Namakkal,08,Rural,4,Female,1,5,4,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,11546.0,Other Backward Class,RESAMPLED_BASELINE
The Nilgiris,10,Rural,42,Female,2,2,6,Regular wage/salary earning,Literate,Primary,Employed,Employed,16000.0,19417.0,Other Backward Class,RESAMPLED_BASELINE
Madurai,22,Rural,56,Male,2,1,2,Casual labour in non-agriculture,Literate,Primary,Employed,Employed,0.0,5786.0,Scheduled Caste,RESAMPLED_BASELINE
Krishnagiri,30,Rural,37,Male,2,1,7,Casual labour in non-agriculture,Literate,Middle,Employed,Employed,0.0,14286.0,Other Backward Class,RESAMPLED_BASELINE
Unknown,37,Rural,44,Female,2,2,3,Regular wage/salary earning,Literate,Secondary,Employed,Employed,0.0,18725.0,Other Backward Class,RESAMPLED_BASELINE
Kancheepuram,03,Rural,54,Female,2,2,8,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,35417.0,Scheduled Caste,RESAMPLED_BASELINE
Dharmapuri,29,Rural,40,Male,2,1,5,Regular wage/salary earning,Literate,Middle,Employed,Employed,17300.0,11436.0,Scheduled Caste,RESAMPLED_BASELINE
Sivaganga,21,Rural,35,Female,3,4,3,Self-employed in agriculture,Literate,Higher Secondary,Employed,Employed,0.0,7516.0,Other Backward Class,RESAMPLED_BASELINE
Cuddalore,16,Rural,47,Male,2,1,5,Casual labour in non-agriculture,Illiterate,Not literate,Employed,Employed,0.0,13983.0,Other Backward Class,RESAMPLED_BASELINE
Cuddalore,16,Rural,0,Male,1,5,3,Casual labour in agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,7100.0,Scheduled Caste,RESAMPLED_BASELINE
Tiruvannamalai,05,Rural,31,Female,2,2,4,Casual labour in non-agriculture,Literate,Secondary,Employed,Employed,0.0,9131.0,Scheduled Caste,RESAMPLED_BASELINE
Thanjavur,19,Rural,57,Female,2,2,3,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,16830.0,Scheduled Caste,RESAMPLED_BASELINE
Kallakurichi,34,Rural,58,Male,2,1,2,Self-employed in agriculture,Literate,Primary,Employed,Employed,0.0,7933.0,Other Backward Class,RESAMPLED_BASELINE
Unknown,37,Rural,38,Female,2,2,4,Regular wage/salary earning,Literate,Primary,Employed,Employed,5000.0,8077.0,Other Backward Class,RESAMPLED_BASELINE
Tenkasi,33,Rural,10,Female,1,5,4,Regular wage/salary earning,Literate,Below Primary,Not in labour force,Not in labour force,0.0,22075.0,Other Backward Class,RESAMPLED_BASELINE
Ramanathapuram,25,Rural,1,Male,1,6,5,Self-employed in agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,10421.0,Other Backward Class,RESAMPLED_BASELINE
Sivaganga,21,Rural,19,Female,1,5,4,Self-employed in agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,12429.0,Other Backward Class,RESAMPLED_BASELINE
Dindigul,11,Rural,28,Female,2,4,4,Regular wage/salary earning,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,8749.0,Other Backward Class,RESAMPLED_BASELINE
Tirunelveli,27,Rural,55,Female,2,2,2,Casual labour in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,6917.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvarur,18,Rural,60,Female,3,3,2,Others,Literate,Middle,Not in labour force,Not in labour force,0.0,8347.0,Other Backward Class,RESAMPLED_BASELINE
Karur,12,Rural,13,Male,1,5,4,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,13425.0,Other Backward Class,RESAMPLED_BASELINE
Namakkal,08,Rural,56,Female,3,1,5,Regular wage/salary earning,Literate,Primary,Employed,Employed,0.0,14767.0,Other Backward Class,RESAMPLED_BASELINE
Tiruchirappalli,13,Rural,16,Male,1,5,3,Regular wage/salary earning,Literate,Middle,Not in labour force,Not in labour force,0.0,9345.0,Other Backward Class,RESAMPLED_BASELINE
Mayiladuthurai,38,Rural,21,Male,1,5,4,Regular wage/salary earning,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,18837.0,Scheduled Caste,RESAMPLED_BASELINE
Tenkasi,33,Rural,7,Male,1,5,5,Casual labour in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,14448.0,Scheduled Caste,RESAMPLED_BASELINE
Thoothukudi,26,Rural,28,Female,2,3,4,Casual labour in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,13210.0,Other Backward Class,RESAMPLED_BASELINE
Tenkasi,33,Rural,38,Female,2,2,4,Regular wage/salary earning,Literate,Middle,Not in labour force,Not in labour force,0.0,8700.0,Scheduled Caste,RESAMPLED_BASELINE
Dindigul,11,Rural,9,Male,1,5,5,Regular wage/salary earning,Literate,Below Primary,Not in labour force,Not in labour force,0.0,10897.0,Other Backward Class,RESAMPLED_BASELINE
Kancheepuram,03,Rural,20,Female,1,5,4,Self-employed in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,16470.0,Scheduled Caste,RESAMPLED_BASELINE
Thoothukudi,26,Rural,75,Female,3,1,1,Others,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,3130.0,Other Backward Class,RESAMPLED_BASELINE
Viluppuram,06,Rural,9,Male,1,5,4,Self-employed in agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,10083.0,Scheduled Caste,RESAMPLED_BASELINE
Tenkasi,33,Rural,12,Male,1,5,4,Regular wage/salary earning,Literate,Primary,Not in labour force,Not in labour force,0.0,10042.0,Scheduled Caste,RESAMPLED_BASELINE
Cuddalore,16,Rural,21,Female,1,6,5,Self-employed in agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,12083.0,Other Backward Class,RESAMPLED_BASELINE
Mayiladuthurai,38,Rural,56,Female,2,2,3,Others,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,11426.0,Other Backward Class,RESAMPLED_BASELINE
Tirunelveli,27,Rural,3,Female,1,5,4,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,18967.0,Other Backward Class,RESAMPLED_BASELINE
Tiruvannamalai,05,Rural,60,Male,2,1,2,Self-employed in agriculture,Literate,Primary,Employed,Employed,0.0,4517.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvallur,01,Rural,35,Female,2,2,2,Casual labour in non-agriculture,Literate,Middle,Employed,Employed,0.0,14077.0,Other Backward Class,RESAMPLED_BASELINE
Pudukkottai,20,Rural,39,Male,2,1,4,Self-employed in agriculture,Literate,Middle,Employed,Employed,0.0,7665.0,Other Backward Class,RESAMPLED_BASELINE
Tirunelveli,27,Rural,3,Female,1,5,4,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,18967.0,Other Backward Class,RESAMPLED_BASELINE
Krishnagiri,30,Rural,71,Female,3,7,4,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,10024.0,Other Backward Class,RESAMPLED_BASELINE
Namakkal,08,Rural,60,Male,2,1,2,Self-employed in non-agriculture,Literate,Below Primary,Employed,Employed,0.0,11229.0,Other Backward Class,RESAMPLED_BASELINE
Salem,07,Rural,32,Male,1,5,4,Regular wage/salary earning,Literate,Middle,Employed,Employed,12000.0,11767.0,Scheduled Caste,RESAMPLED_BASELINE
Madurai,22,Rural,7,Female,1,5,5,Self-employed in agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,19830.0,Other Backward Class,RESAMPLED_BASELINE
Salem,07,Rural,0,Male,1,6,6,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,17333.0,Other Backward Class,RESAMPLED_BASELINE
Krishnagiri,30,Rural,27,Male,2,3,8,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,0.0,17230.0,Other Backward Class,RESAMPLED_BASELINE
Pudukkottai,20,Rural,56,Female,2,2,8,Regular wage/salary earning,Literate,Below Primary,Not in labour force,Not in labour force,0.0,12223.0,Other Backward Class,RESAMPLED_BASELINE
Krishnagiri,30,Rural,59,Female,2,7,7,Self-employed in agriculture,Illiterate,Not literate,Employed,Employed,0.0,16613.0,Other Backward Class,RESAMPLED_BASELINE
Theni,23,Rural,12,Male,1,5,5,Casual labour in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,10843.0,Other Backward Class,RESAMPLED_BASELINE
Tenkasi,33,Rural,38,Male,2,2,5,Casual labour in non-agriculture,Literate,Primary,Employed,Employed,0.0,16970.0,Scheduled Caste,RESAMPLED_BASELINE
Ranipet,35,Rural,51,Female,2,2,5,Regular wage/salary earning,Illiterate,Not literate,Employed,Employed,0.0,11170.0,Other Backward Class,RESAMPLED_BASELINE
Vellore,04,Rural,62,Female,3,1,4,Casual labour in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,8703.0,Other Backward Class,RESAMPLED_BASELINE
Madurai,22,Rural,51,Female,2,2,4,Self-employed in agriculture,Illiterate,Not literate,Employed,Employed,0.0,12812.0,Other Backward Class,RESAMPLED_BASELINE
Kancheepuram,03,Rural,23,Female,2,4,5,Self-employed in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,39367.0,Scheduled Caste,RESAMPLED_BASELINE
Sivaganga,21,Rural,5,Male,1,6,4,Casual labour in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,10828.0,Scheduled Caste,RESAMPLED_BASELINE
Sivaganga,21,Rural,25,Male,2,1,2,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,0.0,10517.0,Other Backward Class,RESAMPLED_BASELINE
Kancheepuram,03,Rural,30,Male,1,5,8,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,22000.0,35417.0,Scheduled Caste,RESAMPLED_BASELINE
Thoothukudi,26,Rural,17,Female,1,5,3,Casual labour in agriculture,Literate,Higher Secondary,Unemployed,Unemployed,0.0,12480.0,Scheduled Caste,RESAMPLED_BASELINE
Pudukkottai,20,Rural,71,Female,3,1,4,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,13006.0,Other Backward Class,RESAMPLED_BASELINE
Dharmapuri,29,Rural,47,Female,3,1,3,Regular wage/salary earning,Literate,Middle,Employed,Employed,0.0,10508.0,Other Backward Class,RESAMPLED_BASELINE
Mayiladuthurai,38,Rural,17,Female,1,5,4,Regular wage/salary earning,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,18837.0,Scheduled Caste,RESAMPLED_BASELINE
Dindigul,11,Rural,55,Male,2,1,8,Self-employed in agriculture,Literate,Higher Secondary,Employed,Employed,0.0,25227.0,Other Backward Class,RESAMPLED_BASELINE
Sivaganga,21,Rural,19,Female,1,5,4,Self-employed in agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,12429.0,Other Backward Class,RESAMPLED_BASELINE
Tiruvannamalai,05,Rural,15,Female,1,5,6,Casual labour in agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,9458.0,Other Backward Class,RESAMPLED_BASELINE
Salem,07,Rural,40,Female,2,2,3,Regular wage/salary earning,Literate,Primary,Not in labour force,Not in labour force,0.0,13208.0,Other Backward Class,RESAMPLED_BASELINE
Kancheepuram,03,Rural,23,Male,1,5,5,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,20000.0,22458.0,Scheduled Caste,RESAMPLED_BASELINE
Thiruvarur,18,Rural,36,Female,2,4,12,Regular wage/salary earning,Literate,Middle,Not in labour force,Not in labour force,0.0,58995.0,Scheduled Caste,RESAMPLED_BASELINE
Tiruchirappalli,13,Rural,42,Female,2,2,3,Regular wage/salary earning,Literate,Higher Secondary,Employed,Employed,0.0,9345.0,Other Backward Class,RESAMPLED_BASELINE
Thanjavur,19,Rural,55,Female,3,1,3,Regular wage/salary earning,Literate,Primary,Not in labour force,Not in labour force,0.0,16333.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvallur,01,Rural,32,Male,2,1,2,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,0.0,11250.0,Other Backward Class,RESAMPLED_BASELINE
Tirupathur,36,Rural,70,Female,3,7,4,Regular wage/salary earning,Literate,Middle,Not in labour force,Not in labour force,0.0,8558.0,Scheduled Caste,RESAMPLED_BASELINE
Dharmapuri,29,Rural,20,Female,1,5,5,Self-employed in agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,12009.0,Other Backward Class,RESAMPLED_BASELINE
Madurai,22,Rural,44,Male,2,1,4,Regular wage/salary earning,Literate,Secondary,Employed,Employed,12500.0,8579.0,Other Backward Class,RESAMPLED_BASELINE
Thoothukudi,26,Rural,43,Female,2,2,5,Casual labour in non-agriculture,Literate,Middle,Employed,Employed,0.0,9033.0,Scheduled Caste,RESAMPLED_BASELINE
Krishnagiri,30,Rural,59,Male,2,2,2,Casual labour in agriculture,Illiterate,Not literate,Employed,Employed,0.0,4053.0,Other Backward Class,RESAMPLED_BASELINE
Thanjavur,19,Rural,20,Male,1,8,4,Self-employed in agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,10336.0,Other Backward Class,RESAMPLED_BASELINE
Theni,23,Rural,12,Male,1,5,5,Casual labour in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,10843.0,Other Backward Class,RESAMPLED_BASELINE
Vellore,04,Rural,80,Female,3,1,3,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,9382.0,Other Backward Class,RESAMPLED_BASELINE
Pudukkottai,20,Rural,45,Female,2,2,4,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,0.0,9668.0,Other Backward Class,RESAMPLED_BASELINE
