district,district_code,urban_rural,age,gender,marital_status,relationship_to_head,household_size,household_type,literacy_status,education_level,labour_force_status,employment_status,individual_income,consumption_expenditure,social_group,synthetic_data_label
Ramanathapuram,25,Urban,36,Female,2,4,10,Self-employed in agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,31129.0,Other Backward Class,RESAMPLED_BASELINE
Pudukkottai,20,Rural,55,Female,2,2,3,Self-employed in agriculture,Literate,Primary,Employed,Employed,0.0,8241.0,Other Backward Class,RESAMPLED_BASELINE
Pudukkottai,20,Urban,21,Female,1,5,5,Self-employed in non-agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,16112.0,Other Backward Class,RESAMPLED_BASELINE
Pudukkottai,20,Rural,14,Female,1,5,4,Self-employed in agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,11823.0,Other Backward Class,RESAMPLED_BASELINE
Tiruchirappalli,13,Urban,38,Male,2,3,6,Self-employed in agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,19823.0,Other Backward Class,RESAMPLED_BASELINE
Erode,09,Urban,44,Male,2,1,4,Self-employed in agriculture,Literate,Middle,Employed,Employed,0.0,19633.0,Other Backward Class,RESAMPLED_BASELINE
Coimbatore,31,Urban,11,Male,1,6,6,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,25167.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvarur,18,Rural,9,Male,1,5,2,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,9347.0,Other Backward Class,RESAMPLED_BASELINE
Viluppuram,06,Rural,79,Female,3,1,1,Casual labour in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,2650.0,Other Backward Class,RESAMPLED_BASELINE
Krishnagiri,30,Rural,27,Male,1,1,1,Casual labour in non-agriculture,Literate,Higher Secondary,Employed,Employed,0.0,3334.0,Scheduled Caste,RESAMPLED_BASELINE
Kanniyakumari,28,Urban,20,Male,1,5,5,Regular wage/salary earning,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,19247.0,Other Backward Class,RESAMPLED_BASELINE
Tiruppur,32,Rural,44,Female,2,2,3,Casual labour in non-agriculture,Literate,Below Primary,Employed,Employed,0.0,9347.0,Scheduled Caste,RESAMPLED_BASELINE
Thoothukudi,26,Rural,62,Male,2,1,2,Regular wage/salary earning,Literate,Middle,Employed,Employed,0.0,9965.0,Other Backward Class,RESAMPLED_BASELINE
Viluppuram,06,Rural,12,Female,1,5,6,Regular wage/salary earning,Literate,Primary,Not in labour force,Not in labour force,0.0,16725.0,Scheduled Caste,RESAMPLED_BASELINE
Chennai,02,Urban,18,Male,1,5,4,Self-employed in agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,17854.0,Scheduled Caste,RESAMPLED_BASELINE
Namakkal,08,Rural,54,Male,2,1,2,Regular wage/salary earning,Literate,Secondary,Employed,Employed,72000.0,12838.0,Other Backward Class,RESAMPLED_BASELINE
Krishnagiri,30,Rural,42,Male,2,1,3,Self-employed in agriculture,Literate,Middle,Employed,Employed,0.0,9648.0,Scheduled Caste,RESAMPLED_BASELINE
The Nilgiris,10,Rural,51,Female,2,2,2,Casual labour in agriculture,Literate,Primary,Employed,Employed,0.0,10625.0,Other Backward Class,RESAMPLED_BASELINE
Salem,07,Urban,43,Male,2,1,5,Self-employed in non-agriculture,Literate,Secondary,Employed,Employed,24000.0,16998.0,Other Backward Class,RESAMPLED_BASELINE
Erode,09,Urban,9,Female,1,5,5,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,13257.0,Scheduled Caste,RESAMPLED_BASELINE
Krishnagiri,30,Urban,19,Male,1,5,3,Regular wage/salary earning,Literate,Secondary,Employed,Employed,0.0,7777.0,Other Backward Class,RESAMPLED_BASELINE
Tiruvannamalai,05,Urban,47,Female,2,2,3,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,14570.0,Other Backward Class,RESAMPLED_BASELINE
Krishnagiri,30,Rural,28,Female,2,4,6,Self-employed in agriculture,Literate,Higher Secondary,Employed,Employed,0.0,15943.0,Other Backward Class,RESAMPLED_BASELINE
Coimbatore,31,Urban,3,Female,1,5,4,Self-employed in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,12144.0,Other Backward Class,RESAMPLED_BASELINE
Ramanathapuram,25,Urban,32,Female,2,2,4,Self-employed in agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,11533.0,Other Backward Class,RESAMPLED_BASELINE
Salem,07,Rural,18,Female,1,6,3,Self-employed in agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,8667.0,Other Backward Class,RESAMPLED_BASELINE
Vellore,04,Rural,37,Male,1,8,6,Self-employed in agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,12988.0,Other Backward Class,RESAMPLED_BASELINE
Dharmapuri,29,Urban,18,Male,1,5,5,Self-employed in agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,14889.0,Scheduled Caste,RESAMPLED_BASELINE
Tiruvannamalai,05,Rural,82,Female,3,7,2,Casual labour in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,2240.0,Scheduled Caste,RESAMPLED_BASELINE
The Nilgiris,10,Rural,37,Female,2,3,6,Casual labour in agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,16843.0,Scheduled Tribe,RESAMPLED_BASELINE
Krishnagiri,30,Urban,8,Male,1,5,5,Self-employed in agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,16453.0,Other Backward Class,RESAMPLED_BASELINE
Dharmapuri,29,Rural,20,Female,2,4,6,Self-employed in agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,19268.0,Other Backward Class,RESAMPLED_BASELINE
Tirupathur,36,Urban,38,Female,2,2,6,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,6000.0,11952.0,Other Backward Class,RESAMPLED_BASELINE
Erode,09,Urban,47,Female,2,2,5,Regular wage/salary earning,Literate,Primary,Employed,Employed,6580.0,13859.0,Other Backward Class,RESAMPLED_BASELINE
Krishnagiri,30,Rural,7,Female,1,5,6,Casual labour in agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,11960.0,Scheduled Caste,RESAMPLED_BASELINE
Chennai,02,Urban,22,Female,2,2,4,Regular wage/salary earning,Literate,Secondary,Not in labour force,Not in labour force,0.0,17915.0,Scheduled Caste,RESAMPLED_BASELINE
Tenkasi,33,Urban,64,Male,2,1,5,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,42373.0,Other Backward Class,RESAMPLED_BASELINE
Krishnagiri,30,Rural,38,Male,2,1,4,Regular wage/salary earning,Illiterate,Not literate,Employed,Employed,15600.0,8725.0,Other Backward Class,RESAMPLED_BASELINE
Chennai,02,Urban,38,Male,1,5,5,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,33898.0,40274.0,Other Backward Class,RESAMPLED_BASELINE
Mayiladuthurai,38,Rural,17,Male,1,5,4,Casual labour in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,17130.0,Scheduled Caste,RESAMPLED_BASELINE
Coimbatore,31,Urban,60,Female,3,1,4,Self-employed in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,10643.0,Scheduled Caste,RESAMPLED_BASELINE
Salem,07,Urban,70,Male,3,1,2,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,10483.0,Other Backward Class,RESAMPLED_BASELINE
Coimbatore,31,Urban,10,Female,1,5,4,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,19902.0,Other Backward Class,RESAMPLED_BASELINE
Mayiladuthurai,38,Urban,10,Female,1,5,5,Self-employed in agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,15987.0,Scheduled Caste,RESAMPLED_BASELINE
Tiruvannamalai,05,Rural,26,Male,1,5,4,Regular wage/salary earning,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,7037.0,Scheduled Caste,RESAMPLED_BASELINE
Cuddalore,16,Rural,28,Female,2,2,3,Casual labour in agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,7100.0,Scheduled Caste,RESAMPLED_BASELINE
Viluppuram,06,Rural,30,Male,2,1,4,Self-employed in non-agriculture,Literate,Primary,Employed,Employed,0.0,9375.0,Other Backward Class,RESAMPLED_BASELINE
Tenkasi,33,Urban,21,Female,1,5,5,Self-employed in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,26403.0,Scheduled Caste,RESAMPLED_BASELINE
Madurai,22,Urban,3,Male,1,5,4,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,11013.0,Other Backward Class,RESAMPLED_BASELINE
Kallakurichi,34,Rural,16,Male,1,6,5,Regular wage/salary earning,Literate,Secondary,Not in labour force,Not in labour force,0.0,10117.0,Scheduled Caste,RESAMPLED_BASELINE
Coimbatore,31,Urban,42,Male,1,5,3,Self-employed in agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,23784.0,Other Backward Class,RESAMPLED_BASELINE
Thoothukudi,26,Urban,3,Male,1,6,6,Self-employed in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,17725.0,Other Backward Class,RESAMPLED_BASELINE
Kancheepuram,03,Urban,5,Female,1,5,7,Regular wage/salary earning,Literate,Below Primary,Not in labour force,Not in labour force,0.0,26430.0,Others,RESAMPLED_BASELINE
Erode,09,Urban,33,Male,1,5,2,Regular wage/salary earning,Literate,Secondary,Employed,Employed,0.0,9018.0,Other Backward Class,RESAMPLED_BASELINE
Dindigul,11,Urban,14,Female,1,5,4,Self-employed in agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,20205.0,Other Backward Class,RESAMPLED_BASELINE
Virudhunagar,24,Urban,80,Female,3,7,3,Self-employed in agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,7683.0,Other Backward Class,RESAMPLED_BASELINE
Thoothukudi,26,Urban,73,Male,2,1,3,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,10147.0,Other Backward Class,RESAMPLED_BASELINE
Chennai,02,Urban,26,Female,1,1,1,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,45000.0,5667.0,Other Backward Class,RESAMPLED_BASELINE
Virudhunagar,24,Rural,13,Female,1,5,4,Self-employed in agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,12663.0,Other Backward Class,RESAMPLED_BASELINE
Thoothukudi,26,Urban,29,Female,2,4,6,Self-employed in agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,22495.0,Other Backward Class,RESAMPLED_BASELINE
Erode,09,Rural,6,Male,1,5,4,Regular wage/salary earning,Literate,Below Primary,Not in labour force,Not in labour force,0.0,13753.0,Scheduled Caste,RESAMPLED_BASELINE
Salem,07,Rural,66,Male,2,7,3,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,9633.0,Other Backward Class,RESAMPLED_BASELINE
Karur,12,Rural,53,Female,2,2,3,Regular wage/salary earning,Literate,Middle,Not in labour force,Not in labour force,0.0,8992.0,Other Backward Class,RESAMPLED_BASELINE
Thanjavur,19,Urban,14,Male,1,5,4,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,17113.0,Other Backward Class,RESAMPLED_BASELINE
Ramanathapuram,25,Rural,55,Female,2,2,5,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,9958.0,Scheduled Caste,RESAMPLED_BASELINE
Salem,07,Urban,31,Female,2,2,5,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,30000.0,20892.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvallur,01,Rural,20,Male,1,5,4,Regular wage/salary earning,Literate,Middle,Unemployed,Unemployed,0.0,12783.0,Scheduled Caste,RESAMPLED_BASELINE
Cuddalore,16,Rural,11,Female,1,5,5,Self-employed in agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,12458.0,Other Backward Class,RESAMPLED_BASELINE
Tenkasi,33,Urban,1,Male,1,6,6,Self-employed in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,51432.0,Other Backward Class,RESAMPLED_BASELINE
Erode,09,Urban,22,Male,2,1,3,Self-employed in non-agriculture,Literate,Secondary,Employed,Employed,12150.0,10741.0,Other Backward Class,RESAMPLED_BASELINE
Namakkal,08,Rural,65,Female,3,7,5,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,13375.0,Other Backward Class,RESAMPLED_BASELINE
Kallakurichi,34,Rural,44,Male,2,1,4,Self-employed in agriculture,Literate,Primary,Employed,Employed,0.0,8317.0,Scheduled Caste,RESAMPLED_BASELINE
Thiruvarur,18,Rural,19,Female,1,5,5,Self-employed in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,17208.0,Other Backward Class,RESAMPLED_BASELINE
Coimbatore,31,Rural,44,Male,2,1,4,Regular wage/salary earning,Literate,Below Primary,Employed,Employed,17500.0,14477.0,Other Backward Class,RESAMPLED_BASELINE
Dharmapuri,29,Rural,17,Male,1,5,6,Self-employed in agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,19268.0,Other Backward Class,RESAMPLED_BASELINE
Madurai,22,Rural,70,Female,3,7,7,Self-employed in agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,16838.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvallur,01,Urban,47,Male,2,2,4,Self-employed in non-agriculture,Illiterate,Not literate,Employed,Employed,17499.0,11879.0,Other Backward Class,RESAMPLED_BASELINE
Theni,23,Rural,42,Male,2,1,5,Casual labour in non-agriculture,Literate,Middle,Employed,Employed,0.0,10843.0,Other Backward Class,RESAMPLED_BASELINE
Chennai,02,Urban,42,Female,1,5,3,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,45000.0,12575.0,Others,RESAMPLED_BASELINE
Perambalur,14,Rural,0,Male,1,6,5,Casual labour in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,15583.0,Other Backward Class,RESAMPLED_BASELINE
Krishnagiri,30,Rural,61,Male,2,1,2,Self-employed in agriculture,Literate,Secondary,Employed,Employed,0.0,6847.0,Scheduled Caste,RESAMPLED_BASELINE
Ramanathapuram,25,Urban,62,Female,2,2,6,Self-employed in agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,11733.0,Other Backward Class,RESAMPLED_BASELINE
Viluppuram,06,Rural,16,Female,1,6,6,Casual labour in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,12933.0,Other Backward Class,RESAMPLED_BASELINE
Tirunelveli,27,Rural,3,Female,1,5,4,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,18967.0,Other Backward Class,RESAMPLED_BASELINE
Krishnagiri,30,Rural,27,Male,2,3,8,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,0.0,17230.0,Other Backward Class,RESAMPLED_BASELINE
Namakkal,08,Rural,55,Female,2,2,2,Casual labour in agriculture,Illiterate,Not literate,Employed,Employed,0.0,3267.0,Scheduled Caste,RESAMPLED_BASELINE
Coimbatore,31,Rural,18,Female,1,5,4,Regular wage/salary earning,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,21413.0,Other Backward Class,RESAMPLED_BASELINE
Perambalur,14,Rural,39,Female,2,1,3,Self-employed in agriculture,Literate,Middle,Employed,Employed,0.0,9251.0,Other Backward Class,RESAMPLED_BASELINE
Tenkasi,33,Rural,22,Male,1,5,4,Regular wage/salary earning,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,13443.0,Scheduled Caste,RESAMPLED_BASELINE
Thoothukudi,26,Urban,34,Male,2,3,6,Self-employed in agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,16757.0,Other Backward Class,RESAMPLED_BASELINE
Tirunelveli,27,Rural,55,Male,2,1,3,Self-employed in non-agriculture,Literate,Primary,Employed,Employed,0.0,11903.0,Other Backward Class,RESAMPLED_BASELINE
Sivaganga,21,Rural,71,Male,2,1,2,Others,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,7228.0,Other Backward Class,RESAMPLED_BASELINE
Tenkasi,33,Urban,6,Female,1,5,4,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,23087.0,Scheduled Caste,RESAMPLED_BASELINE
Kancheepuram,03,Rural,36,Female,2,1,3,Regular wage/salary earning,Literate,Secondary,Not in labour force,Not in labour force,0.0,7487.0,Other Backward Class,RESAMPLED_BASELINE
Thanjavur,19,Rural,61,Female,2,2,2,Self-employed in agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,7624.0,Other Backward Class,RESAMPLED_BASELINE
Thanjavur,19,Urban,40,Male,2,1,2,Self-employed in non-agriculture,Illiterate,Not literate,Employed,Employed,10560.0,8483.0,Other Backward Class,RESAMPLED_BASELINE
Cuddalore,16,Rural,14,Female,1,5,4,Regular wage/salary earning,Literate,Middle,Not in labour force,Not in labour force,0.0,11175.0,Other Backward Class,RESAMPLED_BASELINE
Tirunelveli,27,Urban,21,Male,1,5,4,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,8000.0,14902.0,Other Backward Class,RESAMPLED_BASELINE
Thanjavur,19,Urban,30,Female,2,3,6,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,1000.0,17988.0,Scheduled Caste,RESAMPLED_BASELINE
Chennai,02,Urban,62,Female,2,2,3,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,8267.0,Other Backward Class,RESAMPLED_BASELINE
Cuddalore,16,Rural,57,Female,2,2,6,Casual labour in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,8458.0,Other Backward Class,RESAMPLED_BASELINE
Tenkasi,33,Urban,2,Male,1,5,4,Self-employed in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,20427.0,Other Backward Class,RESAMPLED_BASELINE
Sivaganga,21,Urban,48,Male,2,1,4,Self-employed in agriculture,Literate,Middle,Employed,Employed,0.0,10263.0,Other Backward Class,RESAMPLED_BASELINE
Madurai,22,Rural,58,Female,2,2,5,Self-employed in agriculture,Illiterate,Not literate,Employed,Employed,0.0,5515.0,Scheduled Caste,RESAMPLED_BASELINE
Chennai,02,Urban,38,Male,3,1,3,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,12000.0,9537.0,Scheduled Caste,RESAMPLED_BASELINE
Dharmapuri,29,Rural,76,Male,2,1,2,Others,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,3773.0,Other Backward Class,RESAMPLED_BASELINE
Sivaganga,21,Rural,32,Male,2,1,4,Regular wage/salary earning,Literate,Middle,Employed,Employed,15000.0,11933.0,Other Backward Class,RESAMPLED_BASELINE
Pudukkottai,20,Rural,64,Female,2,7,5,Regular wage/salary earning,Literate,Secondary,Not in labour force,Not in labour force,0.0,8831.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvarur,18,Rural,9,Male,1,6,4,Casual labour in agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,20612.0,Scheduled Caste,RESAMPLED_BASELINE
Theni,23,Rural,4,Male,1,6,6,Regular wage/salary earning,Literate,Below Primary,Not in labour force,Not in labour force,0.0,15369.0,Scheduled Caste,RESAMPLED_BASELINE
Chennai,02,Urban,68,Male,2,1,3,Self-employed in non-agriculture,Literate,Primary,Employed,Employed,15000.0,8267.0,Other Backward Class,RESAMPLED_BASELINE
Dharmapuri,29,Rural,19,Female,1,5,3,Regular wage/salary earning,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,7489.0,Scheduled Caste,RESAMPLED_BASELINE
Salem,07,Rural,70,Male,2,1,3,Others,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,3900.0,Scheduled Caste,RESAMPLED_BASELINE
Perambalur,14,Urban,64,Female,2,2,2,Self-employed in agriculture,Literate,Middle,Employed,Employed,0.0,9083.0,Other Backward Class,RESAMPLED_BASELINE
Ranipet,35,Urban,42,Female,2,2,3,Regular wage/salary earning,Literate,Middle,Not in labour force,Not in labour force,0.0,7348.0,Other Backward Class,RESAMPLED_BASELINE
Thoothukudi,26,Rural,20,Male,1,5,3,Self-employed in agriculture,Literate,Secondary,Employed,Employed,0.0,12980.0,Scheduled Caste,RESAMPLED_BASELINE
The Nilgiris,10,Rural,16,Male,1,6,6,Casual labour in agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,16843.0,Scheduled Tribe,RESAMPLED_BASELINE
Sivaganga,21,Rural,65,Male,2,7,7,Casual labour in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,10013.0,Other Backward Class,RESAMPLED_BASELINE
Salem,07,Rural,27,Male,2,1,4,Regular wage/salary earning,Literate,Primary,Employed,Employed,18000.0,8800.0,Other Backward Class,RESAMPLED_BASELINE
Tirunelveli,27,Urban,67,Male,2,1,2,Others,Literate,Middle,Not in labour force,Not in labour force,0.0,9417.0,Other Backward Class,RESAMPLED_BASELINE
Tiruchirappalli,13,Urban,36,Male,2,2,5,Self-employed in agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,19962.0,Other Backward Class,RESAMPLED_BASELINE
Vellore,04,Rural,55,Female,3,1,1,Others,Literate,Primary,Not in labour force,Not in labour force,0.0,3727.0,Other Backward Class,RESAMPLED_BASELINE
Virudhunagar,24,Rural,57,Female,3,7,6,Casual labour in non-agriculture,Illiterate,Not literate,Employed,Employed,0.0,16428.0,Other Backward Class,RESAMPLED_BASELINE
Theni,23,Rural,61,Male,2,1,2,Self-employed in agriculture,Literate,Secondary,Employed,Employed,0.0,9193.0,Other Backward Class,RESAMPLED_BASELINE
Dindigul,11,Urban,28,Male,2,3,4,Self-employed in agriculture,Literate,Middle,Employed,Employed,0.0,13045.0,Other Backward Class,RESAMPLED_BASELINE
Chennai,02,Urban,21,Female,1,5,7,Self-employed in agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,44394.0,Other Backward Class,RESAMPLED_BASELINE
Vellore,04,Rural,29,Female,2,2,6,Self-employed in non-agriculture,Literate,Below Primary,Employed,Employed,0.0,10861.0,Other Backward Class,RESAMPLED_BASELINE
Tiruvannamalai,05,Urban,7,Female,1,6,6,Self-employed in agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,16129.0,Other Backward Class,RESAMPLED_BASELINE
Mayiladuthurai,38,Rural,40,Male,2,1,5,Self-employed in non-agriculture,Literate,Primary,Employed,Employed,0.0,16519.0,Scheduled Caste,RESAMPLED_BASELINE
Kallakurichi,34,Rural,77,Male,2,1,2,Casual labour in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,5667.0,Other Backward Class,RESAMPLED_BASELINE
Tirunelveli,27,Rural,9,Male,1,5,6,Regular wage/salary earning,Literate,Below Primary,Not in labour force,Not in labour force,0.0,16977.0,Other Backward Class,RESAMPLED_BASELINE
Coimbatore,31,Urban,64,Female,2,2,6,Self-employed in non-agriculture,Illiterate,Not literate,Employed,Employed,7500.0,25167.0,Other Backward Class,RESAMPLED_BASELINE
Chennai,02,Urban,4,Female,1,5,4,Self-employed in agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,15833.0,Other Backward Class,RESAMPLED_BASELINE
Vellore,04,Rural,21,Female,1,5,4,Self-employed in agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,11888.0,Scheduled Caste,RESAMPLED_BASELINE
Tirupathur,36,Urban,28,Female,2,2,2,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,5484.0,Other Backward Class,RESAMPLED_BASELINE
Viluppuram,06,Rural,14,Female,1,5,5,Regular wage/salary earning,Literate,Middle,Not in labour force,Not in labour force,0.0,15417.0,Other Backward Class,RESAMPLED_BASELINE
Ranipet,35,Urban,24,Male,1,5,5,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,15000.0,10552.0,Other Backward Class,RESAMPLED_BASELINE
Ranipet,35,Rural,43,Male,3,1,3,Regular wage/salary earning,Literate,Middle,Employed,Employed,5000.0,4468.0,Other Backward Class,RESAMPLED_BASELINE
Thanjavur,19,Rural,8,Female,1,5,5,Casual labour in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,14623.0,Other Backward Class,RESAMPLED_BASELINE
Cuddalore,16,Rural,14,Male,1,5,4,Regular wage/salary earning,Literate,Middle,Not in labour force,Not in labour force,0.0,15083.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvallur,01,Urban,12,Male,1,6,6,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,34640.0,Other Backward Class,RESAMPLED_BASELINE
The Nilgiris,10,Urban,27,Female,2,4,6,Self-employed in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,20067.0,Other Backward Class,RESAMPLED_BASELINE
Chennai,02,Urban,48,Female,2,2,4,Self-employed in agriculture,Literate,Primary,Employed,Employed,7500.0,23137.0,Other Backward Class,RESAMPLED_BASELINE
Salem,07,Urban,35,Female,2,2,5,Self-employed in agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,20204.0,Other Backward Class,RESAMPLED_BASELINE
Chennai,02,Urban,13,Female,1,5,3,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,31275.0,Other Backward Class,RESAMPLED_BASELINE
Nagapattinam,17,Urban,39,Female,2,1,1,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,52000.0,13400.0,Scheduled Caste,RESAMPLED_BASELINE
Dindigul,11,Urban,43,Male,2,1,3,Self-employed in agriculture,Literate,Higher Secondary,Employed,Employed,0.0,11315.0,Scheduled Caste,RESAMPLED_BASELINE
Chennai,02,Urban,18,Female,1,5,4,Regular wage/salary earning,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,19162.0,Other Backward Class,RESAMPLED_BASELINE
Namakkal,08,Rural,61,Male,2,1,2,Regular wage/salary earning,Literate,Secondary,Employed,Employed,20000.0,10288.0,Other Backward Class,RESAMPLED_BASELINE
Thoothukudi,26,Urban,0,Male,1,6,6,Self-employed in agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,22495.0,Other Backward Class,RESAMPLED_BASELINE
Ranipet,35,Urban,42,Male,2,1,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,7000.0,9523.0,Other Backward Class,RESAMPLED_BASELINE
Tiruchirappalli,13,Rural,44,Male,2,1,4,Casual labour in agriculture,Literate,Below Primary,Employed,Employed,0.0,13205.0,Scheduled Caste,RESAMPLED_BASELINE
Pudukkottai,20,Rural,55,Female,2,2,5,Regular wage/salary earning,Illiterate,Not literate,Employed,Employed,0.0,12247.0,Scheduled Caste,RESAMPLED_BASELINE
Theni,23,Urban,13,Male,1,5,4,Self-employed in agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,13728.0,Other Backward Class,RESAMPLED_BASELINE
Erode,09,Rural,40,Male,2,1,4,Casual labour in non-agriculture,Literate,Below Primary,Employed,Employed,0.0,11177.0,Other Backward Class,RESAMPLED_BASELINE
Dharmapuri,29,Rural,0,Male,1,6,6,Self-employed in agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,19268.0,Other Backward Class,RESAMPLED_BASELINE
Ramanathapuram,25,Rural,10,Male,1,5,5,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,17647.0,Other Backward Class,RESAMPLED_BASELINE
