district,district_code,urban_rural,age,gender,marital_status,relationship_to_head,household_size,household_type,literacy_status,education_level,labour_force_status,employment_status,individual_income,consumption_expenditure,social_group,synthetic_data_label
Virudhunagar,35,Rural,54,Female,2,2,6,Regular wage/salary earning,Illiterate,Not literate,Employed,Not in labour force,0.0,20822.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Thanjavur,08,Rural,45,Female,4,1,5,Regular wage/salary earning,Literate,Middle,Not in labour force,Not in labour force,42.0,10739.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Thiruvallur,13,Rural,27,Female,3,2,5,Self-employed in non-agriculture,Illiterate,Below Primary,Not in labour force,Employed,0.0,14468.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Tirupathur,19,Rural,29,Male,4,1,5,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,28.0,15884.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Thanjavur,11,Rural,32,Female,2,6,3,Self-employed in agriculture,Literate,Not literate,Employed,Not in labour force,150.0,9841.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Tiruvannamalai,26,Rural,19,Female,2,8,2,Regular wage/salary earning,Literate,Middle,Employed,Not in labour force,0.0,29364.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Vellore,04,Rural,28,Female,2,3,5,Others,Illiterate,Higher Secondary,Not in labour force,Employed,112.0,17296.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Krishnagiri,38,Rural,51,Female,2,5,2,Regular wage/salary earning,Literate,Not literate,Employed,Not in labour force,0.0,27455.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Madurai,33,Urban,73,Male,2,1,3,Self-employed in non-agriculture,Illiterate,Primary,Employed,Employed,0.0,25811.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Kallakurichi,30,Urban,17,Male,1,5,4,Self-employed in non-agriculture,Literate,Secondary,Employed,Not in labour force,315.0,15584.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Virudhunagar,31,Rural,22,Male,1,1,5,Self-employed in non-agriculture,Literate,Not literate,Not in labour force,Employed,0.0,15166.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Chennai,01,Rural,10,Male,2,5,3,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,16597.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Mayiladuthurai,11,Rural,30,Male,2,1,3,Self-employed in non-agriculture,Literate,Secondary,Employed,Not in labour force,0.0,4174.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Tirunelveli,18,Rural,34,Female,3,1,5,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Employed,214.0,19580.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Thiruvarur,37,Urban,40,Male,2,5,5,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,12477.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Salem,17,Urban,54,Male,2,5,3,Self-employed in non-agriculture,Literate,Not literate,Employed,Employed,0.0,16892.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Dindigul,19,Urban,19,Female,3,4,3,Casual labour in agriculture,Literate,Secondary,Not in labour force,Employed,0.0,7999.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Namakkal,02,Urban,72,Male,2,5,3,Self-employed in non-agriculture,Illiterate,Primary,Unemployed,Employed,2.0,8167.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Ramanathapuram,24,Urban,0,Female,2,5,4,Self-employed in non-agriculture,Illiterate,Middle,Employed,Not in labour force,0.0,22146.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Chennai,29,Rural,66,Male,2,5,3,Self-employed in agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,10512.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Tenkasi,15,Urban,82,Female,2,2,5,Regular wage/salary earning,Literate,Secondary,Employed,Employed,249.0,23183.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Thiruvarur,15,Urban,67,Male,1,5,4,Casual labour in non-agriculture,Literate,Primary,Not in labour force,Unemployed,0.0,6302.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Coimbatore,38,Urban,11,Female,2,2,4,Self-employed in non-agriculture,Literate,Not literate,Employed,Unemployed,6.0,17846.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Kancheepuram,37,Urban,11,Female,2,4,2,Self-employed in agriculture,Literate,Not literate,Employed,Employed,61.0,15294.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Tenkasi,02,Urban,57,Male,1,5,2,Self-employed in agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,20262.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Krishnagiri,06,Urban,52,Female,2,5,7,Casual labour in non-agriculture,Literate,Secondary,Employed,Employed,0.0,15598.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Karur,30,Urban,69,Female,2,7,3,Self-employed in non-agriculture,Literate,Not literate,Not in labour force,Employed,95.0,31023.0,Others,SYNTHETIC_CTGAN_CANDIDATE
Salem,18,Rural,33,Female,1,1,6,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,18874.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Tirupathur,19,Rural,60,Male,1,1,5,Regular wage/salary earning,Literate,Below Primary,Not in labour force,Employed,59.0,20104.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Madurai,32,Urban,25,Female,2,2,2,Casual labour in non-agriculture,Literate,Not literate,Not in labour force,Not in labour force,0.0,8615.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Tiruvannamalai,24,Rural,44,Female,2,1,2,Regular wage/salary earning,Literate,Secondary,Employed,Not in labour force,0.0,17798.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Chennai,13,Rural,58,Female,3,6,2,Self-employed in agriculture,Illiterate,Primary,Not in labour force,Not in labour force,216.0,8979.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Kallakurichi,37,Urban,51,Male,1,5,5,Self-employed in agriculture,Illiterate,Middle,Not in labour force,Not in labour force,0.0,13408.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Ariyalur,22,Rural,31,Female,2,1,4,Self-employed in non-agriculture,Literate,Not literate,Not in labour force,Employed,128.0,21621.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Thanjavur,22,Urban,51,Female,2,1,4,Regular wage/salary earning,Literate,Higher Secondary,Unemployed,Not in labour force,184.0,21497.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Thiruvallur,03,Rural,31,Male,2,6,3,Self-employed in agriculture,Literate,Below Primary,Employed,Not in labour force,0.0,14161.0,Scheduled Tribe,SYNTHETIC_CTGAN_CANDIDATE
Ranipet,02,Rural,37,Male,2,5,8,Self-employed in non-agriculture,Illiterate,Primary,Employed,Not in labour force,195.0,11409.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Cuddalore,29,Rural,14,Female,3,2,3,Self-employed in non-agriculture,Literate,Not literate,Not in labour force,Not in labour force,84.0,15663.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Unknown,12,Rural,24,Male,2,5,5,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Not in labour force,0.0,18646.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Chennai,11,Rural,46,Male,3,5,3,Others,Illiterate,Primary,Not in labour force,Not in labour force,188.0,18187.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Thoothukudi,34,Urban,45,Female,2,5,2,Casual labour in agriculture,Literate,Below Primary,Not in labour force,Employed,0.0,10962.0,Others,SYNTHETIC_CTGAN_CANDIDATE
Madurai,19,Rural,42,Female,2,1,6,Regular wage/salary earning,Literate,Primary,Not in labour force,Employed,0.0,14166.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Namakkal,17,Rural,37,Female,1,2,3,Self-employed in agriculture,Literate,Not literate,Employed,Employed,0.0,14864.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Cuddalore,35,Rural,43,Male,2,5,2,Self-employed in non-agriculture,Illiterate,Higher Secondary,Not in labour force,Not in labour force,76.0,8917.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Virudhunagar,29,Urban,43,Female,1,1,2,Others,Literate,Secondary,Not in labour force,Employed,0.0,32680.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Tiruppur,33,Rural,44,Female,2,3,5,Casual labour in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,11614.0,Others,SYNTHETIC_CTGAN_CANDIDATE
Chennai,19,Urban,10,Female,3,5,5,Casual labour in agriculture,Literate,Middle,Employed,Employed,132.0,13375.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Tenkasi,28,Urban,9,Female,3,1,6,Self-employed in non-agriculture,Literate,Not literate,Employed,Not in labour force,18.0,6807.0,Others,SYNTHETIC_CTGAN_CANDIDATE
Thanjavur,35,Urban,88,Female,2,2,4,Self-employed in agriculture,Literate,Middle,Employed,Not in labour force,106.0,7189.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Nagapattinam,13,Urban,53,Male,1,5,3,Regular wage/salary earning,Literate,Not literate,Not in labour force,Not in labour force,110.0,33211.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Cuddalore,11,Urban,30,Male,2,5,5,Self-employed in non-agriculture,Literate,Secondary,Employed,Not in labour force,0.0,24627.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Ramanathapuram,02,Urban,30,Male,1,5,5,Self-employed in non-agriculture,Literate,Secondary,Employed,Not in labour force,0.0,14772.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Thanjavur,01,Urban,50,Other,2,2,4,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,95.0,6715.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Madurai,02,Urban,2,Female,2,5,3,Regular wage/salary earning,Literate,Not literate,Employed,Not in labour force,32.0,11049.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Cuddalore,19,Urban,36,Female,1,1,2,Self-employed in non-agriculture,Literate,Higher Secondary,Employed,Employed,12.0,9518.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Thiruvallur,30,Urban,21,Male,1,5,3,Casual labour in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,19894.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Coimbatore,26,Urban,10,Male,2,4,5,Self-employed in non-agriculture,Literate,Below Primary,Employed,Not in labour force,0.0,18923.0,Others,SYNTHETIC_CTGAN_CANDIDATE
Chennai,26,Rural,36,Male,2,5,3,Self-employed in agriculture,Literate,Below Primary,Employed,Employed,0.0,33050.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Salem,31,Urban,55,Male,2,7,3,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Not in labour force,20.0,15923.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Thoothukudi,02,Rural,66,Male,1,2,3,Self-employed in agriculture,Literate,Higher Secondary,Employed,Employed,345.0,6375.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Karur,02,Rural,58,Male,2,1,4,Self-employed in non-agriculture,Literate,Higher Secondary,Not in labour force,Employed,153.0,10333.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Madurai,09,Urban,63,Male,2,2,3,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,12372.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Chennai,14,Urban,29,Female,1,5,5,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,344.0,12004.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Karur,07,Rural,84,Male,1,3,3,Self-employed in agriculture,Literate,Not literate,Employed,Not in labour force,0.0,4056.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Theni,19,Rural,32,Female,2,1,2,Regular wage/salary earning,Literate,Higher Secondary,Not in labour force,Unemployed,0.0,17379.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Namakkal,18,Rural,83,Male,1,5,3,Self-employed in agriculture,Literate,Not literate,Not in labour force,Employed,127.0,16869.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Madurai,22,Rural,26,Male,1,1,2,Self-employed in agriculture,Literate,Primary,Employed,Not in labour force,0.0,6569.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Madurai,02,Urban,4,Male,3,2,4,Self-employed in non-agriculture,Literate,Primary,Employed,Employed,0.0,19502.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Chennai,30,Rural,25,Male,2,6,6,Self-employed in non-agriculture,Literate,Not literate,Employed,Not in labour force,0.0,20707.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Erode,02,Urban,32,Female,2,8,2,Self-employed in agriculture,Literate,Middle,Not in labour force,Employed,0.0,11964.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Tiruvannamalai,15,Urban,33,Male,2,2,2,Regular wage/salary earning,Literate,Secondary,Employed,Employed,0.0,17364.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Thanjavur,15,Rural,54,Male,1,1,5,Casual labour in non-agriculture,Illiterate,Secondary,Not in labour force,Not in labour force,85.0,19172.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Madurai,29,Rural,54,Female,1,5,5,Self-employed in non-agriculture,Literate,Primary,Employed,Not in labour force,199.0,14093.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Erode,03,Rural,44,Male,2,5,5,Casual labour in non-agriculture,Literate,Not literate,Not in labour force,Not in labour force,196.0,11953.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
The Nilgiris,33,Urban,65,Male,2,5,2,Self-employed in non-agriculture,Literate,Not literate,Unemployed,Not in labour force,0.0,23842.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Chennai,12,Rural,52,Female,2,2,3,Regular wage/salary earning,Illiterate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,23959.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Thiruvallur,33,Urban,25,Male,1,1,6,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,14368.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Pudukkottai,33,Rural,25,Female,2,5,5,Self-employed in agriculture,Literate,Secondary,Unemployed,Not in labour force,0.0,25880.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Salem,20,Rural,14,Male,2,1,5,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Employed,149.0,26637.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Tirunelveli,02,Urban,19,Male,2,3,5,Regular wage/salary earning,Illiterate,Secondary,Not in labour force,Not in labour force,0.0,8334.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Thiruvallur,01,Urban,19,Female,3,1,6,Self-employed in agriculture,Illiterate,Secondary,Employed,Not in labour force,0.0,6554.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Coimbatore,02,Urban,46,Female,2,6,3,Self-employed in non-agriculture,Literate,Below Primary,Employed,Not in labour force,255.0,25614.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Ariyalur,19,Rural,26,Male,2,1,6,Self-employed in agriculture,Literate,Secondary,Employed,Employed,0.0,20093.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Tirunelveli,05,Urban,47,Male,2,5,14,Self-employed in non-agriculture,Illiterate,Higher Secondary,Employed,Not in labour force,13.0,6603.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Madurai,21,Rural,29,Male,2,1,4,Self-employed in agriculture,Literate,Not literate,Not in labour force,Employed,236.0,6950.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Theni,03,Urban,16,Male,2,5,5,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Employed,0.0,21660.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Thiruvallur,22,Rural,36,Female,2,5,4,Self-employed in agriculture,Literate,Higher Secondary,Not in labour force,Employed,153.0,12097.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Virudhunagar,35,Urban,18,Female,1,5,2,Self-employed in agriculture,Illiterate,Middle,Not in labour force,Not in labour force,0.0,9673.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Krishnagiri,35,Urban,19,Female,2,5,6,Regular wage/salary earning,Literate,Higher Secondary,Not in labour force,Not in labour force,14.0,13777.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Chennai,07,Rural,36,Male,2,1,3,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,8.0,22574.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Tiruvannamalai,03,Urban,30,Female,4,6,4,Self-employed in agriculture,Literate,Higher Secondary,Employed,Not in labour force,258.0,14690.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Chennai,38,Rural,42,Male,1,2,3,Regular wage/salary earning,Literate,Secondary,Not in labour force,Employed,209.0,10436.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Tiruppur,05,Urban,29,Male,1,1,3,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Employed,5.0,7635.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Mayiladuthurai,02,Urban,36,Other,2,2,5,Self-employed in non-agriculture,Literate,Not literate,Employed,Not in labour force,121.0,10281.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Cuddalore,30,Urban,6,Male,1,5,3,Self-employed in agriculture,Literate,Primary,Not in labour force,Employed,118.0,34828.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Thoothukudi,02,Urban,55,Female,2,1,2,Self-employed in non-agriculture,Literate,Primary,Employed,Employed,384.0,13860.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Tenkasi,30,Urban,50,Male,1,5,6,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,16439.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Coimbatore,01,Rural,63,Female,2,2,5,Regular wage/salary earning,Literate,Primary,Employed,Not in labour force,0.0,14775.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Viluppuram,33,Urban,48,Male,2,5,5,Self-employed in agriculture,Literate,Secondary,Employed,Employed,0.0,13055.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Nagapattinam,29,Urban,53,Female,1,4,4,Others,Literate,Not literate,Not in labour force,Employed,0.0,13457.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Thoothukudi,10,Urban,67,Female,2,1,5,Self-employed in non-agriculture,Literate,Not literate,Not in labour force,Employed,27432.0,10762.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Thiruvallur,07,Rural,37,Female,2,6,3,Self-employed in agriculture,Illiterate,Primary,Employed,Employed,8253.0,16883.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Cuddalore,36,Rural,39,Female,1,2,5,Self-employed in agriculture,Literate,Not literate,Employed,Not in labour force,24479.0,24650.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Krishnagiri,22,Rural,27,Male,2,9,7,Others,Literate,Primary,Not in labour force,Not in labour force,174.0,14142.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Virudhunagar,18,Rural,29,Female,2,5,2,Casual labour in non-agriculture,Illiterate,Secondary,Employed,Not in labour force,0.0,13304.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Thoothukudi,32,Rural,33,Female,2,2,4,Regular wage/salary earning,Literate,Not literate,Not in labour force,Not in labour force,0.0,28339.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Mayiladuthurai,02,Rural,46,Female,2,2,3,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,15533.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Virudhunagar,30,Rural,49,Female,2,5,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Employed,23.0,15047.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Kancheepuram,22,Rural,92,Female,1,1,4,Self-employed in non-agriculture,Literate,Secondary,Employed,Not in labour force,46.0,13510.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Kancheepuram,19,Rural,69,Female,4,5,12,Others,Literate,Not literate,Not in labour force,Employed,0.0,6201.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Kanniyakumari,16,Urban,88,Female,2,5,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Not in labour force,13367.0,48993.0,Scheduled Tribe,SYNTHETIC_CTGAN_CANDIDATE
Thiruvallur,15,Rural,30,Female,1,5,5,Casual labour in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Employed,250.0,25152.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Salem,23,Rural,57,Female,1,5,6,Self-employed in non-agriculture,Illiterate,Not literate,Employed,Not in labour force,0.0,35427.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Thiruvallur,08,Urban,41,Female,1,2,3,Regular wage/salary earning,Literate,Not literate,Employed,Not in labour force,0.0,14840.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Chennai,23,Rural,3,Female,2,2,4,Others,Illiterate,Primary,Employed,Employed,0.0,14971.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Tiruchirappalli,28,Urban,11,Female,1,5,2,Regular wage/salary earning,Literate,Middle,Employed,Employed,19.0,3515.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Madurai,22,Urban,52,Male,2,2,4,Self-employed in agriculture,Literate,Middle,Not in labour force,Employed,0.0,11990.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Sivaganga,23,Rural,22,Female,1,1,1,Self-employed in agriculture,Literate,Below Primary,Employed,Employed,0.0,15360.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Kanniyakumari,15,Rural,38,Female,2,2,5,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,284.0,10417.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Ariyalur,22,Rural,61,Female,2,1,5,Self-employed in non-agriculture,Illiterate,Diploma/Certificate,Employed,Not in labour force,0.0,10910.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Thanjavur,02,Urban,34,Female,3,5,4,Self-employed in non-agriculture,Literate,Not literate,Employed,Unemployed,0.0,12527.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Tiruchirappalli,20,Rural,44,Female,2,1,4,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,11132.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Dindigul,22,Rural,67,Male,1,1,3,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,12.0,9033.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Thiruvallur,11,Urban,33,Male,2,2,2,Casual labour in non-agriculture,Illiterate,Higher Secondary,Not in labour force,Employed,0.0,25319.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Tiruvannamalai,01,Urban,51,Male,2,2,5,Regular wage/salary earning,Literate,Not literate,Not in labour force,Not in labour force,0.0,17930.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Karur,34,Rural,17,Male,2,1,5,Self-employed in non-agriculture,Illiterate,Primary,Not in labour force,Unemployed,0.0,15616.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Cuddalore,29,Rural,1,Female,2,1,3,Self-employed in agriculture,Literate,Not literate,Employed,Not in labour force,0.0,12741.0,Scheduled Tribe,SYNTHETIC_CTGAN_CANDIDATE
Virudhunagar,23,Rural,46,Male,2,1,5,Self-employed in agriculture,Literate,Middle,Employed,Not in labour force,0.0,13571.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Chennai,35,Urban,61,Female,2,1,3,Self-employed in agriculture,Literate,Primary,Not in labour force,Unemployed,82.0,14804.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Tiruppur,16,Urban,28,Male,4,5,3,Regular wage/salary earning,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,19619.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Tiruvannamalai,01,Rural,49,Male,1,1,4,Self-employed in agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,15936.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Thiruvarur,01,Urban,59,Male,1,5,2,Regular wage/salary earning,Literate,Diploma/Certificate,Not in labour force,Employed,34.0,22821.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
The Nilgiris,13,Rural,58,Female,2,7,5,Self-employed in agriculture,Literate,Higher Secondary,Employed,Not in labour force,206.0,27659.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Tirunelveli,19,Urban,79,Male,2,5,5,Casual labour in non-agriculture,Literate,Not literate,Not in labour force,Employed,0.0,15768.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Cuddalore,13,Urban,62,Male,1,2,3,Others,Literate,Primary,Not in labour force,Not in labour force,336.0,8646.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Chennai,21,Urban,4,Female,1,5,5,Casual labour in agriculture,Literate,Middle,Not in labour force,Not in labour force,24.0,19802.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Salem,32,Rural,46,Female,1,5,3,Regular wage/salary earning,Literate,Primary,Employed,Not in labour force,164.0,8662.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Madurai,31,Urban,91,Male,1,1,6,Self-employed in non-agriculture,Literate,Not literate,Not in labour force,Employed,175.0,18849.0,Scheduled Tribe,SYNTHETIC_CTGAN_CANDIDATE
Kancheepuram,29,Urban,15,Male,1,1,2,Others,Illiterate,Primary,Employed,Employed,0.0,16793.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Kancheepuram,23,Rural,23,Male,2,1,5,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Not in labour force,247.0,10810.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Thoothukudi,02,Rural,89,Male,1,1,5,Regular wage/salary earning,Illiterate,Middle,Not in labour force,Employed,295.0,32987.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Salem,16,Rural,35,Male,1,5,5,Regular wage/salary earning,Illiterate,Below Primary,Not in labour force,Not in labour force,0.0,20524.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Pudukkottai,38,Rural,90,Male,2,1,3,Regular wage/salary earning,Literate,Below Primary,Not in labour force,Employed,128.0,17194.0,Others,SYNTHETIC_CTGAN_CANDIDATE
