district,district_code,urban_rural,age,gender,marital_status,relationship_to_head,household_size,household_type,literacy_status,education_level,labour_force_status,employment_status,individual_income,consumption_expenditure,social_group,synthetic_data_label
Thiruvarur,18,Urban,25,Female,1,5,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,16250.0,46900.0,Other Backward Class,RESAMPLED_BASELINE
Mayiladuthurai,38,Rural,46,Female,2,2,3,Casual labour in agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,14018.0,Scheduled Caste,RESAMPLED_BASELINE
Thiruvallur,01,Urban,29,Female,2,4,3,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,8840.0,Scheduled Caste,RESAMPLED_BASELINE
Madurai,22,Rural,40,Female,2,2,5,Self-employed in agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,19830.0,Other Backward Class,RESAMPLED_BASELINE
Kancheepuram,03,Rural,65,Female,3,1,5,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,10620.0,Other Backward Class,RESAMPLED_BASELINE
Tiruvannamalai,05,Rural,75,Female,3,8,5,Casual labour in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,8005.0,Scheduled Caste,RESAMPLED_BASELINE
Chennai,02,Urban,34,Male,2,4,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,150000.0,64917.0,Other Backward Class,RESAMPLED_BASELINE
Erode,09,Urban,19,Male,1,5,4,Self-employed in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,13332.0,Scheduled Caste,RESAMPLED_BASELINE
Dharmapuri,29,Rural,3,Male,1,5,4,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,11155.0,Other Backward Class,RESAMPLED_BASELINE
Tirupathur,36,Urban,72,Female,3,7,5,Self-employed in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,16596.0,Other Backward Class,RESAMPLED_BASELINE
Tirunelveli,27,Rural,43,Male,2,1,2,Self-employed in agriculture,Literate,Secondary,Employed,Employed,0.0,11158.0,Other Backward Class,RESAMPLED_BASELINE
Thanjavur,19,Urban,5,Female,1,6,5,Self-employed in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,24691.0,Other Backward Class,RESAMPLED_BASELINE
Unknown,37,Rural,36,Male,2,1,4,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,30000.0,11760.0,Other Backward Class,RESAMPLED_BASELINE
Coimbatore,31,Urban,38,Female,2,2,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,19902.0,Other Backward Class,RESAMPLED_BASELINE
Vellore,04,Rural,29,Female,2,2,3,Regular wage/salary earning,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,8269.0,Scheduled Caste,RESAMPLED_BASELINE
Kancheepuram,03,Urban,37,Male,2,1,5,Self-employed in agriculture,Literate,Middle,Employed,Employed,0.0,20750.0,Other Backward Class,RESAMPLED_BASELINE
Thanjavur,19,Rural,48,Female,2,2,2,Self-employed in agriculture,Literate,Primary,Employed,Employed,0.0,12980.0,Other Backward Class,RESAMPLED_BASELINE
Pudukkottai,20,Rural,35,Female,2,2,5,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,0.0,8543.0,Other Backward Class,RESAMPLED_BASELINE
Tenkasi,33,Rural,14,Female,1,5,4,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,17835.0,Other Backward Class,RESAMPLED_BASELINE
Tirupathur,36,Urban,19,Female,1,5,5,Self-employed in agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,8580.0,Scheduled Caste,RESAMPLED_BASELINE
Kanniyakumari,28,Urban,85,Male,2,1,6,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,18062.0,Other Backward Class,RESAMPLED_BASELINE
Cuddalore,16,Rural,14,Male,1,5,4,Regular wage/salary earning,Literate,Middle,Not in labour force,Not in labour force,0.0,15083.0,Other Backward Class,RESAMPLED_BASELINE
Cuddalore,16,Urban,12,Male,1,5,3,Self-employed in agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,11617.0,Other Backward Class,RESAMPLED_BASELINE
Kancheepuram,03,Urban,31,Female,2,2,4,Self-employed in agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,12483.0,Other Backward Class,RESAMPLED_BASELINE
Virudhunagar,24,Urban,29,Female,2,4,9,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,17400.0,Other Backward Class,RESAMPLED_BASELINE
Coimbatore,31,Urban,1,Female,1,5,5,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,12387.0,Other Backward Class,RESAMPLED_BASELINE
Virudhunagar,24,Urban,53,Male,2,1,5,Self-employed in non-agriculture,Literate,Primary,Employed,Employed,0.0,12663.0,Other Backward Class,RESAMPLED_BASELINE
Virudhunagar,24,Urban,68,Male,2,1,9,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,17400.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvallur,01,Urban,52,Male,2,1,3,Self-employed in agriculture,Literate,Primary,Employed,Employed,0.0,10462.0,Other Backward Class,RESAMPLED_BASELINE
Salem,07,Urban,35,Male,1,5,4,Self-employed in non-agriculture,Literate,Secondary,Employed,Employed,22000.0,11500.0,Other Backward Class,RESAMPLED_BASELINE
Pudukkottai,20,Rural,48,Male,2,1,5,Self-employed in agriculture,Literate,Middle,Employed,Employed,0.0,10853.0,Other Backward Class,RESAMPLED_BASELINE
Cuddalore,16,Urban,2,Female,1,5,3,Self-employed in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,16767.0,Scheduled Caste,RESAMPLED_BASELINE
Madurai,22,Urban,26,Female,2,2,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,12325.0,Other Backward Class,RESAMPLED_BASELINE
Coimbatore,31,Urban,6,Female,1,5,5,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,25264.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvallur,01,Urban,26,Female,2,4,6,Self-employed in agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,31133.0,Other Backward Class,RESAMPLED_BASELINE
Chennai,02,Urban,34,Male,2,3,5,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,20000.0,23054.0,Scheduled Caste,RESAMPLED_BASELINE
Tiruvannamalai,05,Rural,19,Female,1,5,3,Regular wage/salary earning,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,16292.0,Other Backward Class,RESAMPLED_BASELINE
Tiruvannamalai,05,Urban,31,Female,2,2,3,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,28000.0,17929.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvarur,18,Urban,58,Male,2,1,3,Self-employed in non-agriculture,Illiterate,Not literate,Employed,Employed,15500.0,24328.0,Other Backward Class,RESAMPLED_BASELINE
Mayiladuthurai,38,Rural,44,Female,3,3,2,Regular wage/salary earning,Literate,Middle,Employed,Employed,10000.0,9000.0,Scheduled Caste,RESAMPLED_BASELINE
Viluppuram,06,Rural,79,Female,3,1,1,Casual labour in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,2650.0,Other Backward Class,RESAMPLED_BASELINE
Erode,09,Urban,9,Female,1,5,4,Self-employed in agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,19633.0,Other Backward Class,RESAMPLED_BASELINE
Thoothukudi,26,Rural,17,Female,1,5,3,Casual labour in agriculture,Literate,Higher Secondary,Unemployed,Unemployed,0.0,12480.0,Scheduled Caste,RESAMPLED_BASELINE
Kancheepuram,03,Rural,23,Female,2,4,5,Self-employed in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,39367.0,Scheduled Caste,RESAMPLED_BASELINE
Madurai,22,Urban,23,Male,2,1,3,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,15000.0,16118.0,Other Backward Class,RESAMPLED_BASELINE
Erode,09,Rural,10,Male,1,5,4,Casual labour in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,11177.0,Other Backward Class,RESAMPLED_BASELINE
Ranipet,35,Urban,36,Female,2,2,6,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,0.0,7600.0,Scheduled Caste,RESAMPLED_BASELINE
Tiruvannamalai,05,Rural,9,Male,1,5,5,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,9683.0,Other Backward Class,RESAMPLED_BASELINE
Tiruchirappalli,13,Rural,36,Female,2,2,6,Casual labour in non-agriculture,Literate,Middle,Employed,Employed,0.0,10342.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvallur,01,Rural,5,Male,1,6,6,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,20942.0,Other Backward Class,RESAMPLED_BASELINE
Pudukkottai,20,Rural,55,Male,2,1,5,Casual labour in non-agriculture,Literate,Below Primary,Employed,Employed,0.0,7513.0,Scheduled Caste,RESAMPLED_BASELINE
Madurai,22,Rural,32,Male,2,3,3,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,15000.0,10570.0,Scheduled Caste,RESAMPLED_BASELINE
Kanniyakumari,28,Urban,40,Female,2,2,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,14900.0,Other Backward Class,RESAMPLED_BASELINE
Dharmapuri,29,Rural,22,Female,1,5,5,Regular wage/salary earning,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,14844.0,Other Backward Class,RESAMPLED_BASELINE
Cuddalore,16,Rural,32,Female,2,2,4,Self-employed in agriculture,Literate,Secondary,Employed,Employed,0.0,15142.0,Other Backward Class,RESAMPLED_BASELINE
Vellore,04,Rural,37,Male,1,5,5,Regular wage/salary earning,Literate,Middle,Employed,Employed,10500.0,10405.0,Scheduled Caste,RESAMPLED_BASELINE
Salem,07,Urban,26,Female,2,4,6,Self-employed in agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,15354.0,Other Backward Class,RESAMPLED_BASELINE
Perambalur,14,Urban,17,Female,1,6,7,Self-employed in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,17657.0,Other Backward Class,RESAMPLED_BASELINE
Dharmapuri,29,Rural,28,Female,2,2,4,Regular wage/salary earning,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,11155.0,Other Backward Class,RESAMPLED_BASELINE
Tiruvannamalai,05,Rural,46,Male,2,1,2,Self-employed in agriculture,Illiterate,Not literate,Employed,Employed,0.0,9050.0,Scheduled Caste,RESAMPLED_BASELINE
Madurai,22,Urban,49,Male,2,1,6,Regular wage/salary earning,Illiterate,Not literate,Employed,Employed,0.0,15043.0,Other Backward Class,RESAMPLED_BASELINE
Dindigul,11,Rural,4,Male,1,5,5,Casual labour in agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,10628.0,Scheduled Caste,RESAMPLED_BASELINE
Ramanathapuram,25,Urban,29,Female,2,2,4,Others,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,9150.0,Other Backward Class,RESAMPLED_BASELINE
Tirunelveli,27,Rural,11,Female,1,5,4,Regular wage/salary earning,Literate,Primary,Not in labour force,Not in labour force,0.0,18967.0,Other Backward Class,RESAMPLED_BASELINE
Erode,09,Rural,16,Female,1,5,5,Regular wage/salary earning,Literate,Secondary,Not in labour force,Not in labour force,0.0,15308.0,Scheduled Caste,RESAMPLED_BASELINE
Virudhunagar,24,Urban,71,Male,3,1,4,Self-employed in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,12217.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvallur,01,Urban,55,Female,2,2,6,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,18786.0,Other Backward Class,RESAMPLED_BASELINE
Cuddalore,16,Rural,38,Female,3,1,2,Self-employed in agriculture,Literate,Middle,Employed,Employed,0.0,6783.0,Other Backward Class,RESAMPLED_BASELINE
Dindigul,11,Rural,3,Female,1,6,8,Self-employed in agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,25227.0,Other Backward Class,RESAMPLED_BASELINE
Ranipet,35,Urban,24,Male,1,5,5,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,15000.0,10552.0,Other Backward Class,RESAMPLED_BASELINE
Salem,07,Urban,60,Female,2,2,6,Self-employed in agriculture,Illiterate,Not literate,Employed,Employed,0.0,14650.0,Other Backward Class,RESAMPLED_BASELINE
Dindigul,11,Rural,3,Male,1,5,6,Casual labour in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,13358.0,Scheduled Caste,RESAMPLED_BASELINE
Theni,23,Rural,70,Female,2,2,2,Others,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,8685.0,Other Backward Class,RESAMPLED_BASELINE
Ranipet,35,Rural,27,Male,2,3,7,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,22000.0,18158.0,Scheduled Caste,RESAMPLED_BASELINE
Cuddalore,16,Rural,46,Female,2,2,4,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,12925.0,Other Backward Class,RESAMPLED_BASELINE
Thoothukudi,26,Urban,44,Female,2,2,3,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,23913.0,Other Backward Class,RESAMPLED_BASELINE
Theni,23,Rural,5,Male,1,5,4,Regular wage/salary earning,Literate,Below Primary,Not in labour force,Not in labour force,0.0,7328.0,Other Backward Class,RESAMPLED_BASELINE
Tiruppur,32,Rural,49,Male,2,1,3,Casual labour in agriculture,Literate,Below Primary,Employed,Employed,0.0,11873.0,Scheduled Caste,RESAMPLED_BASELINE
Sivaganga,21,Urban,43,Male,2,1,4,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,19600.0,11550.0,Other Backward Class,RESAMPLED_BASELINE
Ramanathapuram,25,Rural,16,Female,1,5,6,Self-employed in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,15753.0,Other Backward Class,RESAMPLED_BASELINE
Vellore,04,Rural,38,Male,2,1,6,Self-employed in non-agriculture,Literate,Primary,Employed,Employed,0.0,10861.0,Other Backward Class,RESAMPLED_BASELINE
Chennai,02,Urban,4,Female,1,5,4,Self-employed in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,18620.0,Scheduled Tribe,RESAMPLED_BASELINE
Tirunelveli,27,Rural,3,Female,1,5,4,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,18967.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvallur,01,Urban,13,Male,1,5,4,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,30767.0,Other Backward Class,RESAMPLED_BASELINE
Krishnagiri,30,Rural,17,Female,1,5,3,Self-employed in agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,5019.0,Other Backward Class,RESAMPLED_BASELINE
Tiruppur,32,Rural,15,Female,1,5,5,Casual labour in agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,15684.0,Other Backward Class,RESAMPLED_BASELINE
Chennai,02,Urban,44,Female,2,2,2,Regular wage/salary earning,Literate,Middle,Not in labour force,Not in labour force,0.0,10517.0,Others,RESAMPLED_BASELINE
Sivaganga,21,Rural,41,Male,2,1,4,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,0.0,13864.0,Other Backward Class,RESAMPLED_BASELINE
Salem,07,Urban,61,Male,2,1,6,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,0.0,22892.0,Other Backward Class,RESAMPLED_BASELINE
Tiruchirappalli,13,Urban,30,Female,2,4,6,Self-employed in agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,19823.0,Other Backward Class,RESAMPLED_BASELINE
Unknown,37,Rural,50,Male,2,1,4,Self-employed in agriculture,Literate,Primary,Employed,Employed,0.0,17008.0,Other Backward Class,RESAMPLED_BASELINE
Dindigul,11,Urban,78,Male,2,1,2,Others,Literate,Secondary,Not in labour force,Not in labour force,0.0,4247.0,Other Backward Class,RESAMPLED_BASELINE
Tirunelveli,27,Rural,70,Female,3,7,5,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,19433.0,Other Backward Class,RESAMPLED_BASELINE
Tiruchirappalli,13,Urban,32,Female,2,2,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,36373.0,Other Backward Class,RESAMPLED_BASELINE
Coimbatore,31,Urban,21,Female,1,5,2,Others,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,19779.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvallur,01,Rural,30,Female,2,2,4,Casual labour in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,14250.0,Scheduled Caste,RESAMPLED_BASELINE
Coimbatore,31,Urban,74,Male,2,1,3,Self-employed in agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,23784.0,Other Backward Class,RESAMPLED_BASELINE
Coimbatore,31,Urban,67,Female,2,2,3,Regular wage/salary earning,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,10533.0,Other Backward Class,RESAMPLED_BASELINE
Coimbatore,31,Urban,53,Male,1,5,3,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,25000.0,19700.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvallur,01,Rural,22,Male,1,5,5,Self-employed in agriculture,Literate,Secondary,Employed,Employed,0.0,11483.0,Other Backward Class,RESAMPLED_BASELINE
Tenkasi,33,Urban,38,Male,1,8,3,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,12302.0,Scheduled Caste,RESAMPLED_BASELINE
Tiruvannamalai,05,Urban,28,Female,2,2,3,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,9588.0,Other Backward Class,RESAMPLED_BASELINE
Thanjavur,19,Urban,37,Female,2,2,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,17113.0,Other Backward Class,RESAMPLED_BASELINE
Thanjavur,19,Urban,30,Male,2,3,4,Self-employed in agriculture,Literate,Diploma/Certificate,Employed,Employed,24600.0,32644.0,Other Backward Class,RESAMPLED_BASELINE
Dindigul,11,Urban,67,Male,3,1,3,Self-employed in agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,18172.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvarur,18,Rural,37,Male,2,3,9,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,0.0,19645.0,Other Backward Class,RESAMPLED_BASELINE
Salem,07,Urban,21,Female,2,2,4,Regular wage/salary earning,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,13471.0,Other Backward Class,RESAMPLED_BASELINE
Virudhunagar,24,Urban,46,Female,2,2,4,Self-employed in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,41542.0,Other Backward Class,RESAMPLED_BASELINE
Pudukkottai,20,Rural,39,Male,2,1,2,Regular wage/salary earning,Literate,Middle,Employed,Employed,11500.0,8306.0,Other Backward Class,RESAMPLED_BASELINE
Sivaganga,21,Rural,62,Female,3,1,1,Others,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,8475.0,Scheduled Caste,RESAMPLED_BASELINE
Namakkal,08,Rural,38,Female,2,2,5,Casual labour in non-agriculture,Illiterate,Not literate,Employed,Employed,0.0,13108.0,Other Backward Class,RESAMPLED_BASELINE
Tiruppur,32,Urban,14,Male,1,5,4,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,14836.0,Other Backward Class,RESAMPLED_BASELINE
Krishnagiri,30,Rural,23,Male,1,5,4,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,17400.0,11086.0,Scheduled Caste,RESAMPLED_BASELINE
Thiruvallur,01,Urban,28,Male,2,3,7,Self-employed in agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,31207.0,Others,RESAMPLED_BASELINE
Thiruvallur,01,Urban,28,Female,2,2,3,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,15650.0,Other Backward Class,RESAMPLED_BASELINE
Krishnagiri,30,Rural,38,Male,2,3,6,Self-employed in agriculture,Literate,Secondary,Employed,Employed,0.0,12778.0,Other Backward Class,RESAMPLED_BASELINE
Tiruchirappalli,13,Urban,13,Female,1,6,4,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,7645.0,Other Backward Class,RESAMPLED_BASELINE
Krishnagiri,30,Urban,54,Male,2,1,5,Self-employed in agriculture,Illiterate,Not literate,Employed,Employed,0.0,17254.0,Other Backward Class,RESAMPLED_BASELINE
Tenkasi,33,Rural,14,Female,1,5,4,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,17835.0,Other Backward Class,RESAMPLED_BASELINE
Karur,12,Rural,45,Female,2,2,3,Casual labour in agriculture,Literate,Below Primary,Employed,Employed,0.0,11178.0,Other Backward Class,RESAMPLED_BASELINE
Tirupathur,36,Rural,52,Female,2,2,5,Regular wage/salary earning,Illiterate,Not literate,Employed,Employed,0.0,9878.0,Other Backward Class,RESAMPLED_BASELINE
Dindigul,11,Urban,45,Female,1,5,5,Regular wage/salary earning,Illiterate,Not literate,Employed,Employed,0.0,12813.0,Scheduled Caste,RESAMPLED_BASELINE
Thiruvallur,01,Urban,67,Male,2,1,2,Others,Literate,Secondary,Not in labour force,Not in labour force,0.0,10430.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvarur,18,Rural,28,Male,2,1,2,Others,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,9972.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvarur,18,Rural,6,Male,1,5,5,Others,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,27190.0,Scheduled Caste,RESAMPLED_BASELINE
Sivaganga,21,Rural,21,Female,2,2,2,Self-employed in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,10517.0,Other Backward Class,RESAMPLED_BASELINE
Cuddalore,16,Rural,19,Female,1,6,5,Self-employed in agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,12083.0,Other Backward Class,RESAMPLED_BASELINE
Erode,09,Urban,48,Female,2,2,2,Regular wage/salary earning,Illiterate,Not literate,Employed,Employed,0.0,10593.0,Other Backward Class,RESAMPLED_BASELINE
Dharmapuri,29,Rural,26,Male,1,5,3,Casual labour in non-agriculture,Literate,Middle,Employed,Employed,0.0,9388.0,Other Backward Class,RESAMPLED_BASELINE
Salem,07,Rural,48,Male,2,1,4,Regular wage/salary earning,Literate,Primary,Employed,Employed,0.0,18383.0,Other Backward Class,RESAMPLED_BASELINE
Tenkasi,33,Rural,60,Male,2,1,3,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,9232.0,Scheduled Caste,RESAMPLED_BASELINE
Tiruvannamalai,05,Rural,27,Male,1,5,3,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,15000.0,7158.0,Scheduled Caste,RESAMPLED_BASELINE
Erode,09,Urban,22,Male,1,5,4,Self-employed in agriculture,Literate,Diploma/Certificate,Employed,Employed,17500.0,16418.0,Other Backward Class,RESAMPLED_BASELINE
Krishnagiri,30,Rural,14,Male,1,5,4,Regular wage/salary earning,Literate,Middle,Not in labour force,Not in labour force,0.0,8725.0,Other Backward Class,RESAMPLED_BASELINE
Kanniyakumari,28,Urban,22,Female,2,4,7,Regular wage/salary earning,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,17003.0,Other Backward Class,RESAMPLED_BASELINE
Chennai,02,Urban,48,Female,2,4,4,Self-employed in agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,21287.0,Other Backward Class,RESAMPLED_BASELINE
Chennai,02,Urban,39,Male,2,1,4,Self-employed in agriculture,Literate,Middle,Employed,Employed,0.0,19387.0,Other Backward Class,RESAMPLED_BASELINE
Chennai,02,Urban,31,Female,2,2,6,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,45537.0,Other Backward Class,RESAMPLED_BASELINE
Nagapattinam,17,Urban,62,Male,2,1,3,Self-employed in agriculture,Literate,Below Primary,Employed,Employed,0.0,28120.0,Scheduled Caste,RESAMPLED_BASELINE
Coimbatore,31,Urban,60,Male,3,1,2,Self-employed in agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,10037.0,Other Backward Class,RESAMPLED_BASELINE
Dindigul,11,Rural,64,Male,2,1,3,Others,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,5330.0,Scheduled Caste,RESAMPLED_BASELINE
Cuddalore,16,Rural,14,Male,1,5,5,Casual labour in agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,8392.0,Scheduled Caste,RESAMPLED_BASELINE
Virudhunagar,24,Urban,37,Female,2,2,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,9258.0,Other Backward Class,RESAMPLED_BASELINE
Kancheepuram,03,Urban,4,Female,1,5,6,Self-employed in agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,17707.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvallur,01,Urban,24,Male,1,5,5,Self-employed in agriculture,Literate,Secondary,Employed,Employed,0.0,22842.0,Other Backward Class,RESAMPLED_BASELINE
Vellore,04,Rural,10,Female,1,5,6,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,10861.0,Other Backward Class,RESAMPLED_BASELINE
Sivaganga,21,Rural,86,Male,2,1,2,Others,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,5610.0,Other Backward Class,RESAMPLED_BASELINE
Chennai,02,Urban,34,Male,2,1,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,29500.0,26265.0,Other Backward Class,RESAMPLED_BASELINE
Kancheepuram,03,Urban,11,Male,1,6,5,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,40703.0,Scheduled Caste,RESAMPLED_BASELINE
Thoothukudi,26,Urban,56,Female,3,1,2,Self-employed in non-agriculture,Literate,Higher Secondary,Employed,Employed,7000.0,8282.0,Others,RESAMPLED_BASELINE
Tirunelveli,27,Urban,27,Male,2,3,11,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,16000.0,24292.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvarur,18,Urban,63,Female,2,7,5,Self-employed in agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,35332.0,Other Backward Class,RESAMPLED_BASELINE
Coimbatore,31,Urban,42,Female,2,2,4,Self-employed in agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,14558.0,Other Backward Class,RESAMPLED_BASELINE
Madurai,22,Urban,80,Female,3,8,5,Self-employed in agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,18432.0,Other Backward Class,RESAMPLED_BASELINE
Ranipet,35,Rural,23,Female,1,5,3,Casual labour in agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,5855.0,Other Backward Class,RESAMPLED_BASELINE
Cuddalore,16,Urban,37,Female,2,2,4,Self-employed in agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,16967.0,Other Backward Class,RESAMPLED_BASELINE
