district,district_code,urban_rural,age,gender,marital_status,relationship_to_head,household_size,household_type,literacy_status,education_level,labour_force_status,employment_status,individual_income,consumption_expenditure,social_group,synthetic_data_label
Erode,02,Urban,45,Male,2,1,1,Regular wage/salary earning,Literate,Secondary,Not in labour force,Not in labour force,15000.0,9353.0,Scheduled Caste,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Salem,22,Rural,80,Female,3,1,5,Casual labour in non-agriculture,Illiterate,Secondary,Employed,Employed,0.0,22953.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Dindigul,22,Rural,61,Male,2,2,4,Self-employed in agriculture,Literate,Not literate,Employed,Employed,0.0,16350.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Thiruvallur,31,Urban,61,Male,2,2,2,Self-employed in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,4983.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Chennai,09,Rural,36,Female,1,2,3,Casual labour in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,10083.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Salem,30,Rural,11,Male,1,5,5,Regular wage/salary earning,Literate,Middle,Not in labour force,Not in labour force,0.0,16882.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Krishnagiri,08,Urban,38,Male,3,5,5,Self-employed in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,75000.0,16161.0,Scheduled Caste,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Madurai,21,Urban,30,Male,2,4,4,Self-employed in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,20000.0,13603.0,Scheduled Caste,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Dindigul,01,Urban,19,Male,2,5,7,Self-employed in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,21543.0,Scheduled Caste,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Cuddalore,07,Rural,14,Male,1,4,5,Regular wage/salary earning,Literate,Middle,Employed,Employed,0.0,21180.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Coimbatore,29,Urban,70,Male,2,1,3,Self-employed in agriculture,Literate,Not literate,Not in labour force,Not in labour force,0.0,7392.0,Scheduled Caste,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Tiruvannamalai,33,Urban,9,Male,1,7,4,Self-employed in non-agriculture,Literate,Not literate,Not in labour force,Not in labour force,0.0,19864.0,Scheduled Caste,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Dindigul,04,Urban,52,Male,2,1,4,Casual labour in agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,13431.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Mayiladuthurai,34,Rural,27,Female,2,1,5,Regular wage/salary earning,Literate,Primary,Employed,Employed,0.0,6905.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Tiruppur,07,Rural,22,Female,1,2,3,Casual labour in agriculture,Illiterate,Diploma/Certificate,Employed,Employed,0.0,9644.0,Scheduled Caste,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Madurai,27,Rural,30,Female,1,5,2,Others,Illiterate,Middle,Not in labour force,Not in labour force,0.0,9438.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Pudukkottai,31,Rural,17,Female,1,5,4,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,16120.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Ramanathapuram,07,Urban,7,Male,1,5,8,Self-employed in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,10000.0,28433.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Tiruvannamalai,20,Rural,36,Female,2,1,4,Self-employed in agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,20165.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Coimbatore,22,Rural,40,Male,1,5,6,Self-employed in agriculture,Illiterate,Primary,Employed,Employed,0.0,15317.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Madurai,05,Rural,10,Male,2,5,6,Regular wage/salary earning,Literate,Middle,Employed,Employed,0.0,19342.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Chennai,20,Urban,52,Male,2,5,4,Self-employed in agriculture,Literate,Middle,Not in labour force,Not in labour force,8000.0,16767.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Vellore,24,Rural,22,Male,1,2,5,Self-employed in non-agriculture,Literate,Not literate,Employed,Employed,0.0,7887.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Dindigul,03,Urban,38,Male,2,2,5,Regular wage/salary earning,Literate,Secondary,Employed,Employed,0.0,18733.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Sivaganga,23,Rural,27,Female,2,5,5,Self-employed in agriculture,Literate,Middle,Employed,Employed,0.0,22507.0,Others,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Tirupathur,03,Rural,22,Female,1,6,4,Others,Illiterate,Middle,Not in labour force,Not in labour force,0.0,13721.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Virudhunagar,01,Rural,62,Female,2,2,3,Casual labour in non-agriculture,Illiterate,Middle,Employed,Employed,0.0,9971.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Dharmapuri,02,Urban,74,Male,3,5,6,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,18000.0,15717.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Salem,02,Rural,32,Female,2,5,3,Regular wage/salary earning,Literate,Primary,Not in labour force,Not in labour force,0.0,2933.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Dharmapuri,14,Urban,42,Male,2,2,5,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,11573.0,Scheduled Caste,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Chennai,02,Urban,18,Male,2,5,6,Self-employed in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,22000.0,31988.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Thanjavur,36,Urban,40,Male,2,1,5,Self-employed in agriculture,Literate,Not literate,Employed,Employed,0.0,7600.0,Scheduled Caste,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Ramanathapuram,36,Urban,34,Male,1,3,4,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,10820.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Tenkasi,01,Urban,4,Male,1,5,6,Regular wage/salary earning,Literate,Higher Secondary,Employed,Employed,20000.0,20357.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Thanjavur,38,Rural,60,Male,2,1,2,Self-employed in non-agriculture,Literate,Primary,Employed,Employed,0.0,3404.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Tiruppur,18,Urban,63,Male,3,1,2,Self-employed in agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,7483.0,Scheduled Caste,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Coimbatore,02,Rural,17,Female,1,5,4,Casual labour in agriculture,Illiterate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,15633.0,Scheduled Caste,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Cuddalore,25,Urban,17,Female,2,6,5,Self-employed in agriculture,Literate,Not literate,Unemployed,Unemployed,0.0,16246.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Mayiladuthurai,02,Urban,6,Male,1,6,6,Casual labour in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,21958.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Krishnagiri,05,Urban,30,Female,2,5,6,Self-employed in non-agriculture,Literate,Not literate,Not in labour force,Not in labour force,7800.0,22843.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Coimbatore,35,Urban,33,Male,2,8,5,Self-employed in non-agriculture,Literate,Primary,Unemployed,Unemployed,15000.0,22717.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Thanjavur,26,Urban,42,Male,2,5,3,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Not in labour force,0.0,7400.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Tenkasi,38,Urban,26,Male,2,2,4,Regular wage/salary earning,Literate,Secondary,Employed,Employed,18000.0,6203.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Sivaganga,06,Urban,75,Female,2,4,3,Regular wage/salary earning,Literate,Middle,Employed,Employed,0.0,8346.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Coimbatore,21,Urban,27,Male,2,2,3,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,15300.0,28239.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Thiruvarur,21,Rural,2,Female,1,5,6,Casual labour in agriculture,Literate,Below Primary,Employed,Not in labour force,0.0,11609.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Salem,36,Urban,47,Male,2,5,4,Regular wage/salary earning,Literate,Primary,Not in labour force,Not in labour force,0.0,4517.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Ranipet,08,Rural,30,Female,1,7,7,Others,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,34463.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Tiruvannamalai,07,Urban,4,Male,1,5,5,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,22377.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Tiruchirappalli,09,Urban,43,Male,2,2,3,Self-employed in non-agriculture,Illiterate,Primary,Not in labour force,Not in labour force,0.0,11795.0,Scheduled Caste,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Virudhunagar,12,Rural,39,Female,2,5,3,Regular wage/salary earning,Literate,Higher Secondary,Employed,Employed,0.0,7917.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Tenkasi,09,Rural,29,Male,1,5,2,Casual labour in non-agriculture,Literate,Secondary,Employed,Employed,0.0,6948.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Cuddalore,19,Urban,28,Female,2,2,12,Self-employed in non-agriculture,Literate,Not literate,Not in labour force,Not in labour force,12470.0,41073.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Dharmapuri,05,Urban,68,Male,3,3,6,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,9000.0,17437.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Salem,34,Urban,52,Male,2,3,6,Self-employed in agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,18837.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Virudhunagar,04,Rural,48,Male,2,3,5,Casual labour in non-agriculture,Literate,Not literate,Not in labour force,Employed,0.0,15057.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Erode,09,Rural,4,Female,1,5,4,Self-employed in agriculture,Illiterate,Below Primary,Employed,Employed,0.0,16900.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Krishnagiri,15,Rural,34,Female,1,1,4,Casual labour in non-agriculture,Literate,Primary,Employed,Employed,0.0,16918.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Tiruchirappalli,14,Urban,35,Female,2,7,4,Self-employed in non-agriculture,Illiterate,Diploma/Certificate,Not in labour force,Not in labour force,22000.0,14400.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Tiruchirappalli,18,Rural,31,Female,2,4,2,Regular wage/salary earning,Literate,Middle,Employed,Employed,0.0,9167.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Salem,10,Rural,41,Female,2,1,1,Casual labour in agriculture,Illiterate,Middle,Employed,Employed,0.0,4855.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Dharmapuri,02,Urban,20,Male,1,6,7,Self-employed in agriculture,Literate,Below Primary,Not in labour force,Not in labour force,9500.0,43875.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Viluppuram,27,Rural,12,Female,1,2,5,Regular wage/salary earning,Illiterate,Primary,Employed,Employed,0.0,17095.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Tiruchirappalli,37,Rural,16,Female,1,6,4,Others,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,15790.0,Others,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Kallakurichi,22,Urban,20,Female,2,7,5,Self-employed in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,19152.0,Scheduled Caste,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Tiruchirappalli,05,Rural,49,Female,2,2,6,Self-employed in non-agriculture,Literate,Not literate,Employed,Employed,0.0,30359.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Dindigul,19,Urban,14,Male,1,3,1,Self-employed in agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,10684.0,Others,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Namakkal,03,Urban,32,Male,2,5,5,Self-employed in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,27000.0,31207.0,Scheduled Caste,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Madurai,02,Urban,53,Female,2,1,4,Self-employed in non-agriculture,Literate,Higher Secondary,Employed,Employed,0.0,15370.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Dindigul,15,Urban,0,Male,1,6,4,Regular wage/salary earning,Literate,Middle,Not in labour force,Not in labour force,0.0,13700.0,Scheduled Caste,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Dharmapuri,22,Rural,39,Female,2,1,2,Regular wage/salary earning,Illiterate,Diploma/Certificate,Employed,Employed,0.0,5026.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Erode,31,Rural,22,Female,2,2,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,10730.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Thanjavur,29,Urban,17,Female,1,6,4,Self-employed in agriculture,Literate,Below Primary,Not in labour force,Not in labour force,10500.0,16132.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Kancheepuram,11,Rural,7,Female,1,2,3,Regular wage/salary earning,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,7665.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Namakkal,04,Urban,74,Female,2,1,1,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,7650.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Dindigul,02,Urban,13,Male,2,2,4,Self-employed in non-agriculture,Literate,Below Primary,Employed,Employed,0.0,18367.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Namakkal,07,Urban,12,Male,2,6,3,Self-employed in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,7093.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Thiruvallur,26,Urban,44,Male,3,1,5,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,10917.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Kancheepuram,16,Urban,58,Male,2,7,5,Self-employed in non-agriculture,Literate,Higher Secondary,Employed,Employed,0.0,12381.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Thiruvarur,20,Rural,10,Male,1,2,5,Casual labour in agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,10533.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Dindigul,29,Rural,15,Female,1,5,3,Casual labour in agriculture,Illiterate,Diploma/Certificate,Employed,Employed,0.0,8242.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Thanjavur,29,Rural,32,Female,2,5,3,Self-employed in agriculture,Literate,Below Primary,Employed,Employed,0.0,11508.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Dindigul,10,Rural,31,Male,1,5,6,Casual labour in agriculture,Literate,Primary,Employed,Employed,0.0,11538.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Thiruvarur,26,Rural,18,Male,1,5,6,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,29312.0,Scheduled Caste,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Pudukkottai,31,Rural,32,Female,1,5,4,Casual labour in agriculture,Illiterate,Primary,Employed,Employed,0.0,8317.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Kanniyakumari,24,Urban,45,Female,3,6,5,Self-employed in agriculture,Literate,Secondary,Unemployed,Unemployed,32500.0,66058.0,Scheduled Tribe,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Kancheepuram,24,Rural,43,Female,2,5,5,Others,Literate,Diploma/Certificate,Employed,Employed,7000.0,13997.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Perambalur,31,Urban,80,Male,4,5,4,Self-employed in non-agriculture,Literate,Not literate,Employed,Employed,0.0,9333.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Salem,09,Rural,32,Female,1,1,5,Others,Literate,Diploma/Certificate,Employed,Employed,0.0,20150.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Salem,11,Rural,14,Male,1,1,5,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,20792.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Namakkal,08,Rural,30,Female,1,2,5,Regular wage/salary earning,Illiterate,Secondary,Not in labour force,Not in labour force,0.0,13658.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Thanjavur,38,Urban,45,Male,3,5,4,Self-employed in agriculture,Literate,Middle,Employed,Employed,15000.0,10684.0,Scheduled Caste,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Sivaganga,29,Rural,65,Female,2,2,5,Casual labour in non-agriculture,Illiterate,Not literate,Employed,Employed,0.0,20600.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Pudukkottai,26,Urban,2,Male,1,5,6,Self-employed in agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,14395.0,Scheduled Caste,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Thiruvallur,27,Rural,39,Male,1,1,6,Self-employed in agriculture,Illiterate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,10079.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Ranipet,04,Urban,21,Female,1,5,5,Casual labour in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,17835.0,Scheduled Caste,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Pudukkottai,18,Urban,15,Male,1,2,6,Self-employed in non-agriculture,Literate,Higher Secondary,Employed,Employed,18000.0,23784.0,Others,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Thoothukudi,33,Urban,12,Female,1,7,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,21087.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Erode,11,Urban,1,Male,1,6,9,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,43725.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Dharmapuri,11,Urban,30,Male,1,6,6,Self-employed in non-agriculture,Literate,Middle,Unemployed,Unemployed,38400.0,40274.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Coimbatore,27,Urban,4,Male,1,5,5,Self-employed in non-agriculture,Literate,Secondary,Employed,Employed,20000.0,15583.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Dindigul,20,Rural,58,Female,1,1,3,Self-employed in agriculture,Literate,Primary,Employed,Employed,0.0,8628.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Kancheepuram,34,Rural,43,Female,2,1,4,Others,Literate,Primary,Employed,Employed,0.0,14143.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Namakkal,07,Urban,14,Female,3,5,6,Self-employed in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,27003.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Krishnagiri,32,Urban,33,Male,2,3,6,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,12000.0,44394.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Vellore,28,Rural,43,Female,2,6,4,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,0.0,11642.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Virudhunagar,03,Urban,38,Male,2,4,5,Self-employed in non-agriculture,Literate,Not literate,Not in labour force,Not in labour force,0.0,21355.0,Scheduled Caste,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Tiruvannamalai,21,Urban,65,Male,3,2,3,Self-employed in non-agriculture,Literate,Not literate,Not in labour force,Not in labour force,84700.0,9010.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Thoothukudi,26,Rural,67,Male,2,1,3,Regular wage/salary earning,Literate,Middle,Employed,Employed,0.0,7237.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Chennai,24,Urban,24,Male,2,4,4,Self-employed in agriculture,Literate,Middle,Not in labour force,Not in labour force,35000.0,13380.0,Scheduled Caste,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Unknown,31,Urban,45,Female,2,2,4,Self-employed in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,14658.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Namakkal,33,Rural,0,Male,1,5,3,Regular wage/salary earning,Literate,Not literate,Not in labour force,Not in labour force,0.0,19463.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Ramanathapuram,31,Rural,84,Female,3,1,3,Self-employed in agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,16129.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Salem,03,Urban,57,Male,2,1,2,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,12180.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Mayiladuthurai,25,Rural,55,Female,2,2,4,Casual labour in agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,12435.0,Others,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Viluppuram,22,Urban,49,Female,2,2,2,Casual labour in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,7595.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Tiruppur,07,Urban,12,Male,2,7,5,Self-employed in agriculture,Literate,Middle,Unemployed,Unemployed,0.0,17942.0,Scheduled Caste,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Tiruppur,23,Rural,10,Female,1,2,5,Others,Literate,Secondary,Employed,Employed,0.0,13896.0,Others,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Theni,25,Rural,65,Male,2,1,2,Casual labour in non-agriculture,Illiterate,Secondary,Employed,Employed,0.0,5053.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Dharmapuri,20,Rural,33,Female,2,2,4,Self-employed in non-agriculture,Illiterate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,25013.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Cuddalore,18,Rural,69,Female,2,1,3,Casual labour in agriculture,Illiterate,Primary,Employed,Employed,0.0,10140.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Madurai,32,Urban,70,Female,3,3,3,Regular wage/salary earning,Literate,Not literate,Not in labour force,Not in labour force,0.0,11133.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Madurai,13,Urban,14,Male,2,5,4,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,10000.0,11767.0,Scheduled Caste,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Tirunelveli,16,Urban,59,Male,2,1,3,Self-employed in non-agriculture,Literate,Below Primary,Employed,Employed,0.0,12083.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Coimbatore,30,Urban,56,Female,2,7,5,Self-employed in agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,11000.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Tirunelveli,37,Urban,62,Male,2,1,4,Self-employed in agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,15608.0,Others,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Thanjavur,01,Urban,16,Male,1,6,4,Regular wage/salary earning,Literate,Primary,Not in labour force,Not in labour force,0.0,9718.0,Scheduled Caste,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Virudhunagar,20,Rural,5,Male,1,1,3,Regular wage/salary earning,Literate,Higher Secondary,Employed,Employed,0.0,7292.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Kanniyakumari,19,Urban,72,Male,3,5,5,Self-employed in agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,17623.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Pudukkottai,29,Rural,59,Male,2,2,4,Self-employed in agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,13658.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Coimbatore,28,Rural,30,Male,1,8,4,Casual labour in non-agriculture,Illiterate,Diploma/Certificate,Employed,Employed,0.0,10405.0,Scheduled Caste,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Thanjavur,05,Rural,24,Female,1,3,3,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,0.0,8025.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
