synthetic_person_id,district,district_code,urban_rural,age,gender,marital_status,relationship_to_head,household_size,household_type,literacy_status,education_level,labour_force_status,employment_status,individual_income,consumption_expenditure,social_group,base_weight,raw_calibration_weight,calibration_weight,normalized_weight,population_weight,synthetic_household_id,policy_id,policy_version,run_id,person_id,household_id,is_eligible,is_excluded,eligibility_status,eligibility_reason_codes,passed_rule_ids,failed_rule_ids,is_selected_beneficiary,selection_status,benefit_amount,annualized_benefit_amount,estimated_policy_cost
TN-SYN-P-000005847,Chennai,02,Urban,25,Male,1,5,7,Self-employed in agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,44394.0,Other Backward Class,1.0,1.0201184824,1.01962499739,1.01962499739,1.01962499739,TN-HH-00005847,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000005847,TN-HH-00005847,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,24471.0
TN-SYN-P-000006002,Namakkal,08,Rural,24,Female,1,5,4,Regular wage/salary earning,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,10667.0,Other Backward Class,1.0,1.05622434506,1.05570913428,1.05570913428,1.05570913428,TN-HH-00006002,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000006002,TN-HH-00006002,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,25337.02
TN-SYN-P-000006065,Dharmapuri,29,Rural,22,Female,1,5,5,Regular wage/salary earning,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,14844.0,Other Backward Class,1.0,1.05622434506,1.05570913428,1.05570913428,1.05570913428,TN-HH-00006065,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000006065,TN-HH-00006065,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,25337.02
TN-SYN-P-000006268,Cuddalore,16,Rural,30,Female,1,5,3,Self-employed in agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,8450.0,Scheduled Caste,1.0,0.88208608392,0.881675656319,0.881675656319,0.881675656319,TN-HH-00006268,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000006268,TN-HH-00006268,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,21160.22
TN-SYN-P-000006315,Coimbatore,31,Urban,21,Female,1,5,3,Self-employed in agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,25517.0,Other Backward Class,1.0,1.0223852304,1.02189038143,1.02189038143,1.02189038143,TN-HH-00006315,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000006315,TN-HH-00006315,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,24525.37
TN-SYN-P-000006382,Kallakurichi,34,Rural,22,Male,1,5,4,Self-employed in agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,8317.0,Scheduled Caste,1.0,0.88013039559,0.879721144774,0.879721144774,0.879721144774,TN-HH-00006382,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000006382,TN-HH-00006382,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,21113.31
TN-SYN-P-000006474,Thoothukudi,26,Urban,22,Male,1,5,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,24140.0,Other Backward Class,1.0,1.0201184824,1.01962499739,1.01962499739,1.01962499739,TN-HH-00006474,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000006474,TN-HH-00006474,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,24471.0
TN-SYN-P-000006482,Vellore,04,Rural,23,Female,1,5,5,Regular wage/salary earning,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,10940.0,Other Backward Class,1.0,1.05622434506,1.05570913428,1.05570913428,1.05570913428,TN-HH-00006482,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000006482,TN-HH-00006482,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,25337.02
TN-SYN-P-000006523,Salem,07,Urban,20,Female,1,5,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,11117.0,Other Backward Class,1.0,1.0223852304,1.02189038143,1.02189038143,1.02189038143,TN-HH-00006523,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000006523,TN-HH-00006523,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,24525.37
TN-SYN-P-000006596,Dharmapuri,29,Rural,22,Female,1,5,5,Regular wage/salary earning,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,14844.0,Other Backward Class,1.0,1.05622434506,1.05570913428,1.05570913428,1.05570913428,TN-HH-00006596,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000006596,TN-HH-00006596,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,25337.02
TN-SYN-P-000006688,Thoothukudi,26,Urban,23,Female,1,5,4,Self-employed in agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,16358.0,Other Backward Class,1.0,1.0223852304,1.02189038143,1.02189038143,1.02189038143,TN-HH-00006688,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000006688,TN-HH-00006688,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,24525.37
TN-SYN-P-000006833,Cuddalore,16,Rural,21,Male,1,5,5,Casual labour in non-agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,12467.0,Other Backward Class,1.0,1.05388257177,1.0533687701,1.0533687701,1.0533687701,TN-HH-00006833,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000006833,TN-HH-00006833,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,25280.85
TN-SYN-P-000006934,Salem,07,Rural,25,Male,1,5,3,Others,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,10883.0,Scheduled Caste,1.0,0.88013039559,0.879721144774,0.879721144774,0.879721144774,TN-HH-00006934,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000006934,TN-HH-00006934,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,21113.31
TN-SYN-P-000006972,Vellore,04,Rural,23,Male,1,5,4,Self-employed in agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,12435.0,Other Backward Class,1.0,1.05388257177,1.0533687701,1.0533687701,1.0533687701,TN-HH-00006972,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000006972,TN-HH-00006972,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,25280.85
TN-SYN-P-000006975,Thanjavur,19,Rural,27,Female,2,8,7,Self-employed in non-agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,18595.0,Scheduled Caste,1.0,0.88208608392,0.881675656319,0.881675656319,0.881675656319,TN-HH-00006975,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000006975,TN-HH-00006975,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,21160.22
TN-SYN-P-000007063,Namakkal,08,Rural,24,Female,1,5,4,Regular wage/salary earning,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,10667.0,Other Backward Class,1.0,1.05622434506,1.05570913428,1.05570913428,1.05570913428,TN-HH-00007063,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000007063,TN-HH-00007063,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,25337.02
TN-SYN-P-000007103,Theni,23,Urban,27,Male,2,3,5,Self-employed in non-agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,25926.0,Other Backward Class,1.0,1.0201184824,1.01962499739,1.01962499739,1.01962499739,TN-HH-00007103,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000007103,TN-HH-00007103,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,24471.0
TN-SYN-P-000007115,Cuddalore,16,Rural,28,Male,1,5,3,Casual labour in agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,4742.0,Scheduled Caste,1.0,0.88013039559,0.879721144774,0.879721144774,0.879721144774,TN-HH-00007115,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000007115,TN-HH-00007115,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,21113.31
TN-SYN-P-000007117,Tiruchirappalli,13,Urban,18,Male,1,5,4,Self-employed in non-agriculture,Literate,Secondary,Unemployed,Unemployed,0.0,6996.0,Other Backward Class,1.0,1.0201184824,1.01962499739,1.01962499739,1.01962499739,TN-HH-00007117,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000007117,TN-HH-00007117,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,24471.0
TN-SYN-P-000007228,Chennai,02,Urban,26,Male,1,5,5,Self-employed in agriculture,Literate,Higher Secondary,Unemployed,Unemployed,0.0,21337.0,Others,1.0,1.0201184824,1.01962499739,1.01962499739,1.01962499739,TN-HH-00007228,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000007228,TN-HH-00007228,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,24471.0
TN-SYN-P-000007236,Thiruvallur,01,Urban,22,Female,1,5,3,Self-employed in non-agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,15677.0,Others,1.0,1.0223852304,1.02189038143,1.02189038143,1.02189038143,TN-HH-00007236,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000007236,TN-HH-00007236,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,24525.37
TN-SYN-P-000007368,Thanjavur,19,Rural,26,Male,1,5,3,Casual labour in agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,8770.0,Other Backward Class,1.0,1.05388257177,1.0533687701,1.0533687701,1.0533687701,TN-HH-00007368,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000007368,TN-HH-00007368,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,25280.85
TN-SYN-P-000007396,Unknown,37,Rural,22,Male,1,5,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,14430.0,Scheduled Caste,1.0,0.88013039559,0.879721144774,0.879721144774,0.879721144774,TN-HH-00007396,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000007396,TN-HH-00007396,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,21113.31
TN-SYN-P-000007423,Kancheepuram,03,Rural,27,Male,1,5,8,Regular wage/salary earning,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,35417.0,Scheduled Caste,1.0,0.88013039559,0.879721144774,0.879721144774,0.879721144774,TN-HH-00007423,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000007423,TN-HH-00007423,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,21113.31
TN-SYN-P-000007491,Mayiladuthurai,38,Rural,28,Male,1,5,4,Self-employed in agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,20088.0,Other Backward Class,1.0,1.05388257177,1.0533687701,1.0533687701,1.0533687701,TN-HH-00007491,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000007491,TN-HH-00007491,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,25280.85
TN-SYN-P-000007556,Thoothukudi,26,Rural,20,Female,1,5,4,Casual labour in agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,12200.0,Scheduled Caste,1.0,0.88208608392,0.881675656319,0.881675656319,0.881675656319,TN-HH-00007556,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000007556,TN-HH-00007556,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,21160.22
TN-SYN-P-000007651,Cuddalore,16,Rural,30,Female,1,5,3,Self-employed in agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,8450.0,Scheduled Caste,1.0,0.88208608392,0.881675656319,0.881675656319,0.881675656319,TN-HH-00007651,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000007651,TN-HH-00007651,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,21160.22
TN-SYN-P-000007659,Thanjavur,19,Urban,27,Male,1,5,3,Regular wage/salary earning,Literate,Higher Secondary,Unemployed,Unemployed,0.0,11725.0,Other Backward Class,1.0,1.0201184824,1.01962499739,1.01962499739,1.01962499739,TN-HH-00007659,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000007659,TN-HH-00007659,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,24471.0
TN-SYN-P-000007753,Thoothukudi,26,Rural,24,Male,1,5,4,Casual labour in non-agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,13210.0,Other Backward Class,1.0,1.05388257177,1.0533687701,1.0533687701,1.0533687701,TN-HH-00007753,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000007753,TN-HH-00007753,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,25280.85
TN-SYN-P-000007761,Tenkasi,33,Rural,22,Male,1,5,4,Regular wage/salary earning,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,13443.0,Scheduled Caste,1.0,0.88013039559,0.879721144774,0.879721144774,0.879721144774,TN-HH-00007761,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000007761,TN-HH-00007761,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,21113.31
TN-SYN-P-000007880,Kanniyakumari,28,Urban,23,Female,1,6,5,Self-employed in agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,6857.0,Other Backward Class,1.0,1.0223852304,1.02189038143,1.02189038143,1.02189038143,TN-HH-00007880,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000007880,TN-HH-00007880,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,24525.37
TN-SYN-P-000007960,Thiruvallur,01,Rural,23,Female,2,4,7,Self-employed in non-agriculture,Literate,Higher Secondary,Unemployed,Unemployed,0.0,26048.0,Other Backward Class,1.0,1.05622434506,1.05570913428,1.05570913428,1.05570913428,TN-HH-00007960,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000007960,TN-HH-00007960,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,25337.02
TN-SYN-P-000008091,Pudukkottai,20,Rural,19,Male,1,5,4,Regular wage/salary earning,Literate,Secondary,Unemployed,Unemployed,0.0,12533.0,Other Backward Class,1.0,1.05388257177,1.0533687701,1.0533687701,1.0533687701,TN-HH-00008091,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000008091,TN-HH-00008091,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,25280.85
TN-SYN-P-000008164,Dindigul,11,Rural,29,Female,2,3,5,Casual labour in agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,12219.0,Scheduled Caste,1.0,0.88208608392,0.881675656319,0.881675656319,0.881675656319,TN-HH-00008164,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000008164,TN-HH-00008164,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,21160.22
TN-SYN-P-000008326,Coimbatore,31,Rural,25,Female,1,5,4,Regular wage/salary earning,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,16212.0,Other Backward Class,1.0,1.05622434506,1.05570913428,1.05570913428,1.05570913428,TN-HH-00008326,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000008326,TN-HH-00008326,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,25337.02
TN-SYN-P-000008479,Dindigul,11,Rural,29,Female,2,3,5,Casual labour in agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,12219.0,Scheduled Caste,1.0,0.88208608392,0.881675656319,0.881675656319,0.881675656319,TN-HH-00008479,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000008479,TN-HH-00008479,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,21160.22
TN-SYN-P-000008532,Ranipet,35,Urban,22,Male,1,5,4,Self-employed in agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,15357.0,Other Backward Class,1.0,1.0201184824,1.01962499739,1.01962499739,1.01962499739,TN-HH-00008532,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000008532,TN-HH-00008532,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,24471.0
TN-SYN-P-000008671,Tenkasi,33,Rural,22,Male,1,5,4,Regular wage/salary earning,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,13443.0,Scheduled Caste,1.0,0.88013039559,0.879721144774,0.879721144774,0.879721144774,TN-HH-00008671,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000008671,TN-HH-00008671,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,21113.31
TN-SYN-P-000008748,Dindigul,11,Urban,26,Female,1,5,3,Self-employed in agriculture,Literate,Middle,Unemployed,Unemployed,0.0,11423.0,Other Backward Class,1.0,1.0223852304,1.02189038143,1.02189038143,1.02189038143,TN-HH-00008748,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000008748,TN-HH-00008748,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,24525.37
TN-SYN-P-000008757,Coimbatore,31,Urban,21,Female,1,5,3,Self-employed in agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,25517.0,Other Backward Class,1.0,1.0223852304,1.02189038143,1.02189038143,1.02189038143,TN-HH-00008757,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000008757,TN-HH-00008757,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,24525.37
TN-SYN-P-000008769,Chennai,02,Urban,25,Male,1,5,7,Self-employed in agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,44394.0,Other Backward Class,1.0,1.0201184824,1.01962499739,1.01962499739,1.01962499739,TN-HH-00008769,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000008769,TN-HH-00008769,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,24471.0
TN-SYN-P-000008826,Thiruvallur,01,Rural,20,Male,1,5,4,Regular wage/salary earning,Literate,Middle,Unemployed,Unemployed,0.0,12783.0,Scheduled Caste,1.0,0.88013039559,0.879721144774,0.879721144774,0.879721144774,TN-HH-00008826,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000008826,TN-HH-00008826,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,21113.31
TN-SYN-P-000008833,Cuddalore,16,Rural,21,Female,1,5,5,Casual labour in non-agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,11033.0,Scheduled Caste,1.0,0.88208608392,0.881675656319,0.881675656319,0.881675656319,TN-HH-00008833,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000008833,TN-HH-00008833,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,21160.22
TN-SYN-P-000008843,Cuddalore,16,Rural,19,Male,1,5,5,Self-employed in agriculture,Literate,Higher Secondary,Unemployed,Unemployed,0.0,13417.0,Other Backward Class,1.0,1.05388257177,1.0533687701,1.0533687701,1.0533687701,TN-HH-00008843,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000008843,TN-HH-00008843,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,25280.85
TN-SYN-P-000008861,Mayiladuthurai,38,Rural,22,Female,1,5,3,Casual labour in agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,14018.0,Scheduled Caste,1.0,0.88208608392,0.881675656319,0.881675656319,0.881675656319,TN-HH-00008861,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000008861,TN-HH-00008861,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,21160.22
TN-SYN-P-000008863,Chennai,02,Urban,23,Female,1,5,4,Self-employed in agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,23137.0,Other Backward Class,1.0,1.0223852304,1.02189038143,1.02189038143,1.02189038143,TN-HH-00008863,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000008863,TN-HH-00008863,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,24525.37
